SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
08	22-Oct-2014	   1	Blue	g	1	1.2420	G	W	AG	OW	bb	rr	2	2006	1	4	1
08	22-Oct-2014	   2	Blue	l	1	0.6028	L	Q	EL	NQ	rb	br	2	2006	1	4	1
08	22-Oct-2014	   3	Blue	z	1	0.6817	L	Z	GL	CZ	br	rb	2	646	1	4	1
08	22-Oct-2014	   4	Blue	q	1	0.4301	I	Q	EI	DQ	br	rb	2	646	1	4	1
08	22-Oct-2014	   5	Blue	z	1	0.6675	Z	I	FZ	EI	rb	br	2	2006	1	4	1
08	22-Oct-2014	   6	Blue	t	1	0.2493	S	T	GS	XT	br	rb	2	2006	1	4	1
08	22-Oct-2014	   7	Blue	m	1	0.5644	A	M	UA	ZM	rr	bb	2	646	1	4	1
08	22-Oct-2014	   8	Blue	d	1	0.5245	D	N	UD	JN	rb	br	2	646	1	4	1
08	22-Oct-2014	   9	Blue	p	1	1.1904	P	D	ZP	YD	rb	br	2	2006	1	4	1
08	22-Oct-2014	  10	Blue	k	1	0.3860	K	T	AK	JT	bb	rr	2	2006	1	4	1
08	22-Oct-2014	  11	Blue	x	1	0.9281	X	P	MX	YP	bb	rr	2	646	1	4	1
08	22-Oct-2014	  12	Blue	q	1	5.5639	Q	B	OQ	DB	bb	rr	2	2006	1	4	1
08	22-Oct-2014	  13	Blue	c	1	0.4459	C	J	XC	BJ	bb	rr	2	2006	1	4	1
08	22-Oct-2014	  14	Blue	w	0	1.6098	M	A	CM	LA	rr	bb	2	646	1	4	1
08	22-Oct-2014	  15	Blue	i	1	0.7572	G	I	BG	RI	rr	bb	2	646	1	4	1
08	22-Oct-2014	  16	Blue	r	0	1.3176	L	U	GL	NU	rb	br	2	646	1	4	1
08	22-Oct-2014	   1	Red	w	0	0.7928	X	I	FX	RI	br	rb	2	647	1	4	1
08	22-Oct-2014	   2	Red	j	1	0.5532	J	T	WJ	IT	rr	bb	2	2006	1	4	1
08	22-Oct-2014	   3	Red	m	0	1.7708	W	G	TW	MG	br	rb	2	647	1	4	1
08	22-Oct-2014	   4	Red	v	1	1.9693	W	V	XW	DV	rb	br	2	647	1	4	1
08	22-Oct-2014	   5	Red	y	1	0.3853	V	Y	LV	GY	rb	br	2	2006	1	4	1
08	22-Oct-2014	   6	Red	n	1	1.5443	K	N	QK	BN	rb	br	2	2006	1	4	1
08	22-Oct-2014	   7	Red	q	1	0.4721	Q	D	MQ	OD	rr	bb	2	2006	1	4	1
08	22-Oct-2014	   8	Red	i	1	0.5246	I	W	RI	MW	br	rb	2	2006	1	4	1
08	22-Oct-2014	   9	Red	b	1	1.9505	B	N	EB	SN	br	rb	2	647	1	4	1
08	22-Oct-2014	  10	Red	s	1	0.3029	S	E	DS	WE	rr	bb	2	2006	1	4	1
08	22-Oct-2014	  11	Red	k	0	0.8407	Q	V	WQ	KV	br	rb	2	647	1	4	1
08	22-Oct-2014	  12	Red	b	0	1.1429	Q	Y	MQ	IY	rb	br	2	647	1	4	1
08	22-Oct-2014	  13	Red	m	0	0.0758	X	I	HX	OI	rr	bb	2	2006	1	4	1
08	22-Oct-2014	  14	Red	z	1	0.9892	Z	B	QZ	VB	rr	bb	2	647	1	4	1
08	22-Oct-2014	  15	Red	d	1	0.4874	E	D	TE	WD	rb	br	2	2006	1	4	1
08	22-Oct-2014	  16	Red	s	1	0.9149	S	H	FS	PH	br	rb	2	647	1	4	1
08	22-Oct-2014	   1	Blue	s	1	3.3498	X	S	GOTX	PMBS	brbr	rbrb	4	646	1	4	1
08	22-Oct-2014	   2	Blue	g	1	0.6401	G	Y	PIUG	HMDY	brbb	rbrr	4	2006	1	4	1
08	22-Oct-2014	   3	Blue	z	1	0.6807	Z	P	BTLZ	OAKP	rrrb	bbbr	4	646	1	4	1
08	22-Oct-2014	   4	Blue	m	1	0.6650	X	M	NFTX	AHKM	rbbr	brrb	4	2006	1	4	1
08	22-Oct-2014	   5	Blue	q	0	0.8719	M	P	HLEM	YIGP	rrbr	bbrb	4	646	1	4	1
08	22-Oct-2014	   6	Blue	y	1	0.9517	Y	G	IABY	NQKG	rrbb	bbrr	4	646	1	4	1
08	22-Oct-2014	   7	Blue	q	0	1.2292	M	Z	CTDM	ALQZ	rrrr	bbbb	4	646	1	4	1
08	22-Oct-2014	   8	Blue	e	1	0.8960	E	N	JOAE	CDPN	bbbb	rrrr	4	646	1	4	1
08	22-Oct-2014	   9	Blue	d	1	0.4170	V	D	APSV	XQBD	rbbr	brrb	4	2006	1	4	1
08	22-Oct-2014	  10	Blue	p	1	0.6992	P	X	ZLGP	WRBX	rbrb	brbr	4	2006	1	4	1
08	22-Oct-2014	  11	Blue	v	1	0.8649	V	N	OPDV	YTHN	brrb	rbbr	4	646	1	4	1
08	22-Oct-2014	  12	Blue	w	1	0.5950	W	D	FXPW	YTGD	brrb	rbbr	4	2006	1	4	1
08	22-Oct-2014	  13	Blue	d	1	0.7399	D	G	AEKD	PSTG	brrb	rbbr	4	646	1	4	1
08	22-Oct-2014	  14	Blue	i	1	0.3705	I	K	NGAI	VWUK	rrrb	bbbr	4	2006	1	4	1
08	22-Oct-2014	  15	Blue	q	1	0.4938	Q	E	NFMQ	YCRE	brbb	rbrr	4	2006	1	4	1
08	22-Oct-2014	  16	Blue	s	1	0.5728	S	H	PDQS	WIRH	rbrb	brbr	4	2006	1	4	1
08	22-Oct-2014	   1	Red	w	1	0.5442	W	O	ZKTW	XDFO	rrrr	bbbb	4	2006	1	4	1
08	22-Oct-2014	   2	Red	v	1	1.1869	J	V	TRIJ	QUDV	bbbb	rrrr	4	647	1	4	1
08	22-Oct-2014	   3	Red	e	1	0.3621	E	O	YMNE	DUWO	bbbr	rrrb	4	2006	1	4	1
08	22-Oct-2014	   4	Red	w	0	2.9476	M	K	ULPM	EORK	rbrr	brbb	4	647	1	4	1
08	22-Oct-2014	   5	Red	e	1	1.0266	E	G	HIBE	WPDG	bbbr	rrrb	4	647	1	4	1
08	22-Oct-2014	   6	Red	f	1	0.8135	F	H	GPQF	VZSH	rrbr	bbrb	4	647	1	4	1
08	22-Oct-2014	   7	Red	t	1	0.8716	S	T	PFNS	IQZT	rrrb	bbbr	4	647	1	4	1
08	22-Oct-2014	   8	Red	x	1	0.2248	R	X	VNBR	FTUX	rrrb	bbbr	4	2006	1	4	1
08	22-Oct-2014	   9	Red	t	1	0.4962	C	T	SKLC	YJDT	rrbb	bbrr	4	2006	1	4	1
08	22-Oct-2014	  10	Red	t	1	0.5750	X	T	AQJX	UMYT	rrrb	bbbr	4	2006	1	4	1
08	22-Oct-2014	  11	Red	b	1	1.0010	I	B	QWCI	DJMB	brbb	rbrr	4	647	1	4	1
08	22-Oct-2014	  12	Red	s	1	0.9964	T	S	FVRT	KCGS	brbb	rbrr	4	647	1	4	1
08	22-Oct-2014	  13	Red	y	1	0.6103	Y	A	QKBY	MPJA	rbrr	brbb	4	2006	1	4	1
08	22-Oct-2014	  14	Red	b	1	0.4529	X	B	ASOX	YDFB	bbrb	rrbr	4	2006	1	4	1
08	22-Oct-2014	  15	Red	g	1	1.1152	L	G	SIQL	CFAG	rbrb	brbr	4	647	1	4	1
08	22-Oct-2014	  16	Red	w	1	0.4288	V	W	NGFV	MSUW	bbrb	rrbr	4	2006	1	4	1
08	22-Oct-2014	   1	Blue	m	0	1.8730	O	G	O	G	r	b	1	2006	1	4	1
08	22-Oct-2014	   2	Blue	t	1	1.7855	T	K	T	K	b	r	1	646	1	4	1
08	22-Oct-2014	   3	Blue	v	1	0.4867	B	V	B	V	r	b	1	2006	1	4	1
08	22-Oct-2014	   4	Blue	f	1	0.3297	C	F	C	F	r	b	1	2006	1	4	1
08	22-Oct-2014	   5	Blue	l	1	0.9048	L	Z	L	Z	b	r	1	646	1	4	1
08	22-Oct-2014	   6	Blue	x	1	0.8192	Y	X	Y	X	r	b	1	646	1	4	1
08	22-Oct-2014	   7	Blue	n	1	0.9058	J	N	J	N	r	b	1	646	1	4	1
08	22-Oct-2014	   8	Blue	a	1	0.6439	D	A	D	A	r	b	1	646	1	4	1
08	22-Oct-2014	   9	Blue	q	1	2.9690	Q	P	Q	P	b	r	1	2006	1	4	1
08	22-Oct-2014	  10	Blue	j	1	0.4919	Y	J	Y	J	r	b	1	2006	1	4	1
08	22-Oct-2014	  11	Blue	z	1	0.4137	Q	Z	Q	Z	r	b	1	2006	1	4	1
08	22-Oct-2014	  12	Blue	u	1	1.1220	U	J	U	J	b	r	1	646	1	4	1
08	22-Oct-2014	  13	Blue	d	1	0.3420	Q	D	Q	D	r	b	1	2006	1	4	1
08	22-Oct-2014	  14	Blue	o	0	1.6047	R	X	R	X	b	r	1	646	1	4	1
08	22-Oct-2014	  15	Blue	w	1	0.9664	L	W	L	W	r	b	1	646	1	4	1
08	22-Oct-2014	  16	Blue	b	1	0.5207	Z	B	Z	B	r	b	1	2006	1	4	1
08	22-Oct-2014	   1	Red	w	1	0.9901	W	T	W	T	r	b	1	647	1	4	1
08	22-Oct-2014	   2	Red	a	1	0.5904	A	M	A	M	r	b	1	2006	1	4	1
08	22-Oct-2014	   3	Red	u	1	2.0126	G	U	G	U	b	r	1	647	1	4	1
08	22-Oct-2014	   4	Red	e	1	0.5543	Q	E	Q	E	b	r	1	2006	1	4	1
08	22-Oct-2014	   5	Red	t	1	0.5063	T	V	T	V	r	b	1	2006	1	4	1
08	22-Oct-2014	   6	Red	x	1	1.0746	N	X	N	X	b	r	1	647	1	4	1
08	22-Oct-2014	   7	Red	w	0	0.8956	Z	V	Z	V	r	b	1	647	1	4	1
08	22-Oct-2014	   8	Red	m	1	0.2595	D	M	D	M	b	r	1	2006	1	4	1
08	22-Oct-2014	   9	Red	t	1	0.9248	M	T	M	T	b	r	1	647	1	4	1
08	22-Oct-2014	  10	Red	n	0	0.7118	N	G	N	G	b	r	1	2006	1	4	1
08	22-Oct-2014	  11	Red	u	1	0.3776	U	E	U	E	r	b	1	2006	1	4	1
08	22-Oct-2014	  12	Red	k	1	1.0714	O	K	O	K	b	r	1	647	1	4	1
