SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
24	19-Nov-2014	   1	Blue	w	1	0.7079	W	C	HDSW	VLQC	rbbb	brrr	4	2006	1	4	1
24	19-Nov-2014	   2	Blue	j	0	2.8320	K	W	JOGK	UVCW	rrrr	bbbb	4	647	1	4	1
24	19-Nov-2014	   3	Blue	r	0	1.1479	T	V	RKWT	UBIV	rrbr	bbrb	4	647	1	4	1
24	19-Nov-2014	   4	Blue	b	1	5.8686	B	Y	EVFB	HWMY	rrbb	bbrr	4	2006	1	4	1
24	19-Nov-2014	   5	Blue	w	0	0.5495	M	H	CIDM	LYSH	rbrr	brbb	4	647	1	4	1
24	19-Nov-2014	   6	Blue	i	1	1.5627	I	U	WOSI	VHCU	rrbb	bbrr	4	2006	1	4	1
24	19-Nov-2014	   7	Blue	c	1	0.4503	C	G	DHQC	JRMG	brrb	rbbr	4	647	1	4	1
24	19-Nov-2014	   8	Blue	o	1	0.7232	O	D	QYCO	UVKD	brrb	rbbr	4	2006	1	4	1
24	19-Nov-2014	   9	Blue	j	1	0.8733	M	J	XVHM	IWCJ	brrr	rbbb	4	2006	1	4	1
24	19-Nov-2014	  10	Blue	g	1	3.0107	Q	G	HXMQ	NFKG	brbr	rbrb	4	2006	1	4	1
24	19-Nov-2014	  11	Blue	s	0	3.5540	X	S	QRAX	MJNS	rrbb	bbrr	4	2006	1	4	1
24	19-Nov-2014	  12	Blue	q	0	2.0997	Z	R	DLHZ	PGCR	rbbr	brrb	4	647	1	4	1
24	19-Nov-2014	  13	Blue	a	0	0.7523	N	X	CLQN	FJZX	brbb	rbrr	4	647	1	4	1
24	19-Nov-2014	  14	Blue	c	1	0.8371	P	C	YBLP	JDEC	rrrr	bbbb	4	647	1	4	1
24	19-Nov-2014	  15	Blue	t	1	1.1197	T	A	BOCT	EMQA	rbrb	brbr	4	2006	1	4	1
24	19-Nov-2014	  16	Blue	m	0	1.0791	O	P	FRLO	XQKP	bbrr	rrbb	4	647	1	4	1
24	19-Nov-2014	   1	Red	b	1	1.0202	B	O	VAUB	DCWO	rrrr	bbbb	4	2006	1	4	1
24	19-Nov-2014	   2	Red	e	1	1.2461	E	I	VUBE	OYPI	bbrr	rrbb	4	647	1	4	1
24	19-Nov-2014	   3	Red	j	1	2.1635	J	N	XDRJ	VEWN	brrr	rbbb	4	2006	1	4	1
24	19-Nov-2014	   4	Red	q	0	1.9586	S	J	FNOS	YXAJ	rbbb	brrr	4	647	1	4	1
24	19-Nov-2014	   5	Red	o	1	0.5949	R	O	LJGR	THIO	bbbb	rrrr	4	2006	1	4	1
24	19-Nov-2014	   6	Red	t	1	5.3104	U	T	SKHU	ZFCT	bbrb	rrbr	4	2006	1	4	1
24	19-Nov-2014	   7	Red	x	0	2.2030	H	K	XLSH	UPOK	rrbr	bbrb	4	647	1	4	1
24	19-Nov-2014	   8	Red	o	1	0.8134	O	C	MXLO	PERC	rrbr	bbrb	4	2006	1	4	1
24	19-Nov-2014	   9	Red	w	0	0.2233	O	A	JCUO	SZRA	rbrr	brbb	4	647	1	4	1
24	19-Nov-2014	  10	Red	s	1	0.4327	S	W	XFDS	CPHW	brbr	rbrb	4	2006	1	4	1
24	19-Nov-2014	  11	Red	d	1	0.0896	U	D	LJZU	IMED	rrrb	bbbr	4	2006	1	4	1
24	19-Nov-2014	  12	Red	j	1	0.5167	J	X	OIZJ	NPLX	brbr	rbrb	4	647	1	4	1
24	19-Nov-2014	  13	Red	b	0	1.6813	O	Z	NIUO	CAMZ	brbb	rbrr	4	647	1	4	1
24	19-Nov-2014	  14	Red	q	0	4.0848	O	V	EXAO	RHMV	brrr	rbbb	4	647	1	4	1
24	19-Nov-2014	  15	Red	w	0	2.0519	M	K	GEXM	DZCK	rrbr	bbrb	4	647	1	4	1
24	19-Nov-2014	  16	Red	r	0	1.2366	U	O	HPVU	YRQO	brbr	rbrb	4	2006	1	4	1
24	19-Nov-2014	   1	Blue	x	0	0.4930	D	V	D	V	r	b	1	647	1	4	1
24	19-Nov-2014	   2	Blue	b	0	0.7575	H	C	H	C	b	r	1	647	1	4	1
24	19-Nov-2014	   3	Blue	a	1	0.7827	U	A	U	A	r	b	1	647	1	4	1
24	19-Nov-2014	   4	Blue	n	1	2.8860	F	N	F	N	r	b	1	2006	1	4	1
24	19-Nov-2014	   5	Blue	a	0	4.3003	K	F	K	F	b	r	1	647	1	4	1
24	19-Nov-2014	   6	Blue	s	1	0.7527	S	L	S	L	b	r	1	647	1	4	1
24	19-Nov-2014	   7	Blue	b	0	2.7058	K	W	K	W	b	r	1	2006	1	4	1
24	19-Nov-2014	   8	Blue	d	1	0.6066	D	E	D	E	b	r	1	2006	1	4	1
