SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
19	12-Nov-2014	   1	Red	p	1	0.6154	P	L	UMVP	QJNL	bbrr	rrbb	4	2006	1	4	1
19	12-Nov-2014	   2	Red	o	1	0.3852	W	O	QAFW	GYEO	bbrb	rrbr	4	2006	1	4	1
19	12-Nov-2014	   3	Red	s	1	0.3255	S	Z	MCBS	AXRZ	brbr	rbrb	4	2006	1	4	1
19	12-Nov-2014	   4	Red	j	1	0.3600	V	J	KZIV	OGRJ	rbrb	brbr	4	646	1	4	1
19	12-Nov-2014	   5	Red	b	0	0.8894	E	K	OPGE	WXYK	rrrb	bbbr	4	646	1	4	1
19	12-Nov-2014	   6	Red	j	1	0.7122	J	C	VIZJ	NQXC	brrr	rbbb	4	646	1	4	1
19	12-Nov-2014	   7	Red	s	1	0.6778	S	K	HGDS	YIBK	brbr	rbrb	4	646	1	4	1
19	12-Nov-2014	   8	Red	u	1	0.9402	E	U	GKQE	MDWU	rbbb	brrr	4	646	1	4	1
19	12-Nov-2014	   9	Red	o	1	0.2834	V	O	MHSV	XBWO	rbbb	brrr	4	2006	1	4	1
19	12-Nov-2014	  10	Red	a	1	0.8237	G	A	DLUG	TOHA	brrb	rbbr	4	646	1	4	1
19	12-Nov-2014	  11	Red	w	0	0.9948	K	P	WGBK	VTAP	rrbb	bbrr	4	2006	1	4	1
19	12-Nov-2014	  12	Red	d	1	1.1189	V	D	JESV	AWKD	bbbb	rrrr	4	646	1	4	1
19	12-Nov-2014	  13	Red	a	0	0.5357	V	C	UIYV	DMXC	rrbr	bbrb	4	2006	1	4	1
19	12-Nov-2014	  14	Red	v	0	0.3417	G	Q	OIFG	DTNQ	bbbr	rrrb	4	2006	1	4	1
19	12-Nov-2014	  15	Red	b	0	1.0070	Y	R	DJHY	QVZR	rrrb	bbbr	4	646	1	4	1
19	12-Nov-2014	  16	Red	l	1	0.7321	L	G	KYEL	FRBG	rbbr	brrb	4	2006	1	4	1
19	12-Nov-2014	   1	Blue	p	1	0.5185	F	P	VAGF	NWSP	bbrr	rrbb	4	646	1	4	1
19	12-Nov-2014	   2	Blue	v	1	0.7237	V	M	YBOV	XCJM	brbb	rbrr	4	2006	1	4	1
19	12-Nov-2014	   3	Blue	l	1	0.7216	I	L	SXUI	JGNL	bbbr	rrrb	4	646	1	4	1
19	12-Nov-2014	   4	Blue	e	1	0.5283	S	E	OGNS	DIJE	rrbr	bbrb	4	2006	1	4	1
19	12-Nov-2014	   5	Blue	c	1	0.5419	C	R	XNVC	ZMAR	rbrb	brbr	4	2006	1	4	1
19	12-Nov-2014	   6	Blue	g	1	0.8589	M	G	FKRM	SQNG	rrbr	bbrb	4	2006	1	4	1
19	12-Nov-2014	   7	Blue	y	1	0.8188	Y	K	OHNY	UAVK	brbb	rbrr	4	646	1	4	1
19	12-Nov-2014	   8	Blue	m	0	0.6151	I	E	GFMI	DVHE	rbrb	brbr	4	2006	1	4	1
19	12-Nov-2014	   9	Blue	w	0	0.7441	R	Y	QSCR	BAJY	brrb	rbbr	4	646	1	4	1
19	12-Nov-2014	  10	Blue	w	0	1.0758	P	X	MJHP	DOQX	rbrr	brbb	4	646	1	4	1
19	12-Nov-2014	  11	Blue	r	1	1.0209	R	O	ZAKR	QLEO	rrbb	bbrr	4	646	1	4	1
19	12-Nov-2014	  12	Blue	m	0	0.3767	J	I	RFKJ	DVMI	bbbb	rrrr	4	2006	1	4	1
19	12-Nov-2014	  13	Blue	e	1	1.0519	E	N	JLSE	WIQN	bbbb	rrrr	4	2006	1	4	1
19	12-Nov-2014	  14	Blue	t	1	0.9193	T	G	DPMT	YNEG	rrrb	bbbr	4	2006	1	4	1
19	12-Nov-2014	  15	Blue	g	1	0.7180	G	O	EMXG	KNHO	rrrb	bbbr	4	646	1	4	1
19	12-Nov-2014	  16	Blue	t	1	0.5868	I	T	ZCXI	LUVT	rbbr	brrb	4	646	1	4	1
19	12-Nov-2014	   1	Red	z	1	0.2630	I	Z	KUI	TYZ	bbb	rrr	3	2006	1	4	1
19	12-Nov-2014	   2	Red	t	1	0.4892	T	V	EBT	ZAV	rrr	bbb	3	646	1	4	1
