SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
25	20-Nov-2014	   1	Red	v	1	0.7227	V	J	UMV	PQJ	bbr	rrb	3	2006	1	3	1
25	20-Nov-2014	   2	Red	d	0	0.6956	U	J	MFU	AEJ	rbb	brr	3	2006	1	3	1
25	20-Nov-2014	   3	Red	d	0	1.2546	Q	M	TRQ	UHM	bbb	rrr	3	2006	1	3	1
25	20-Nov-2014	   4	Red	y	1	2.0708	O	Y	LEO	PWY	brb	rbr	3	646	1	3	1
25	20-Nov-2014	   5	Red	r	1	1.8030	S	R	JTS	CYR	brb	rbr	3	646	1	3	1
25	20-Nov-2014	   6	Red	g	1	1.0492	G	X	OPG	EWX	rrr	bbb	3	646	1	3	1
25	20-Nov-2014	   7	Red	n	1	1.2894	N	J	FUN	DYJ	bbr	rrb	3	646	1	3	1
25	20-Nov-2014	   8	Red	m	0	1.1287	M	L	OEM	HUL	rbb	brr	3	646	1	3	1
25	20-Nov-2014	   9	Red	n	0	0.4243	K	L	QOK	NIL	brr	rbb	3	2006	1	3	1
25	20-Nov-2014	  10	Red	o	0	1.4215	Y	K	JZY	EOK	bbb	rrr	3	646	1	3	1
25	20-Nov-2014	  11	Red	w	0	0.7539	S	B	MHS	VXB	rbb	brr	3	2006	1	3	1
25	20-Nov-2014	  12	Red	w	0	1.4610	X	Q	NTX	OBQ	rbr	brb	3	646	1	3	1
25	20-Nov-2014	  13	Red	b	0	0.9366	N	T	FEN	PWT	bbr	rrb	3	2006	1	3	1
25	20-Nov-2014	  14	Red	s	1	0.9986	S	F	IRS	LAF	bbr	rrb	3	2006	1	3	1
25	20-Nov-2014	  15	Red	j	0	1.4007	C	U	VWC	ETU	bbb	rrr	3	646	1	3	1
25	20-Nov-2014	  16	Red	p	0	0.7260	Y	M	UIY	VDM	rrb	bbr	3	2006	1	3	1
25	20-Nov-2014	   1	Red	s	0	1.7126	U	W	U	W	b	r	1	647	1	3	1
25	20-Nov-2014	   2	Red	z	0	1.2075	J	K	J	K	r	b	1	2006	1	3	1
25	20-Nov-2014	   3	Red	p	1	0.8186	B	P	B	P	b	r	1	2006	1	3	1
25	20-Nov-2014	   4	Red	w	0	2.4326	J	P	J	P	b	r	1	2006	1	3	1
25	20-Nov-2014	   5	Red	b	0	1.4536	X	V	X	V	r	b	1	647	1	3	1
25	20-Nov-2014	   6	Red	v	0	0.9265	I	N	I	N	r	b	1	2006	1	3	1
25	20-Nov-2014	   7	Red	d	0	1.0566	C	L	C	L	b	r	1	2006	1	3	1
25	20-Nov-2014	   8	Red	z	1	1.0060	Z	V	Z	V	r	b	1	647	1	3	1
25	20-Nov-2014	   9	Red	z	1	1.1583	N	Z	N	Z	b	r	1	2006	1	3	1
25	20-Nov-2014	  10	Red	e	0	3.4239	Y	N	Y	N	r	b	1	647	1	3	1
25	20-Nov-2014	  11	Red	c	0	1.1240	B	C	B	C	r	b	1	2006	1	3	1
25	20-Nov-2014	  12	Red	h	1	0.9030	S	H	S	H	b	r	1	647	1	3	1
25	20-Nov-2014	  13	Red	q	1	1.0826	Q	I	Q	I	r	b	1	647	1	3	1
25	20-Nov-2014	  14	Red	b	1	0.9033	C	B	C	B	b	r	1	647	1	3	1
25	20-Nov-2014	  15	Red	y	1	0.9628	L	Y	L	Y	b	r	1	647	1	3	1
25	20-Nov-2014	  16	Red	w	1	0.0367	W	X	W	X	r	b	1	2006	1	3	1
25	20-Nov-2014	   1	Blue	q	0	1.2286	E	D	E	D	r	b	1	2006	1	3	1
25	20-Nov-2014	   2	Blue	z	1	0.9161	Z	Y	Z	Y	b	r	1	2006	1	3	1
25	20-Nov-2014	   3	Blue	s	0	0.9520	W	M	W	M	r	b	1	647	1	3	1
25	20-Nov-2014	   4	Blue	m	0	0.9060	T	O	T	O	r	b	1	647	1	3	1
25	20-Nov-2014	   5	Blue	r	1	0.6361	R	O	R	O	b	r	1	647	1	3	1
25	20-Nov-2014	   6	Blue	q	0	1.9769	F	C	F	C	b	r	1	647	1	3	1
25	20-Nov-2014	   7	Blue	r	0	1.2710	B	U	B	U	r	b	1	647	1	3	1
25	20-Nov-2014	   8	Blue	m	0	0.4610	T	S	T	S	r	b	1	2006	1	3	1
25	20-Nov-2014	   9	Blue	c	1	0.8568	K	C	K	C	r	b	1	2006	1	3	1
25	20-Nov-2014	  10	Blue	x	1	0.9243	X	H	X	H	b	r	1	647	1	3	1
25	20-Nov-2014	  11	Blue	j	1	0.5514	J	M	J	M	b	r	1	2006	1	3	1
25	20-Nov-2014	  12	Blue	k	1	1.2074	K	D	K	D	b	r	1	2006	1	3	1
25	20-Nov-2014	  13	Blue	d	0	0.3764	V	H	V	H	r	b	1	2006	1	3	1
25	20-Nov-2014	  14	Blue	g	0	1.2375	K	M	K	M	b	r	1	647	1	3	1
25	20-Nov-2014	  15	Blue	t	0	0.9969	T	D	T	D	r	b	1	647	1	3	1
25	20-Nov-2014	  16	Blue	r	1	0.7332	Q	R	Q	R	r	b	1	2006	1	3	1
25	20-Nov-2014	   1	Red	x	0	1.6271	I	U	QI	NU	bb	rr	2	2006	1	3	1
25	20-Nov-2014	   2	Red	w	0	0.9979	U	B	AU	TB	br	rb	2	2006	1	3	1
25	20-Nov-2014	   3	Red	w	0	1.6875	J	Q	VJ	OQ	rb	br	2	647	1	3	1
25	20-Nov-2014	   4	Red	z	0	0.9456	W	K	RW	IK	rb	br	2	2006	1	3	1
25	20-Nov-2014	   5	Red	x	0	1.0936	V	Z	YV	FZ	rr	bb	2	2006	1	3	1
25	20-Nov-2014	   6	Red	f	0	0.8687	F	R	VF	UR	rb	br	2	2006	1	3	1
25	20-Nov-2014	   7	Red	w	1	1.0835	W	E	JW	UE	br	rb	2	2006	1	3	1
25	20-Nov-2014	   8	Red	g	0	1.0344	M	K	RM	QK	rr	bb	2	2006	1	3	1
25	20-Nov-2014	   9	Red	m	0	1.0668	V	P	QV	OP	bb	rr	2	647	1	3	1
25	20-Nov-2014	  10	Red	l	1	1.2167	L	W	TL	PW	rr	bb	2	647	1	3	1
25	20-Nov-2014	  11	Red	y	0	0.9316	X	Z	OX	HZ	br	rb	2	2006	1	3	1
25	20-Nov-2014	  12	Red	t	0	1.2312	H	B	CH	IB	rb	br	2	647	1	3	1
25	20-Nov-2014	  13	Red	r	1	0.9997	R	B	GR	VB	br	rb	2	647	1	3	1
25	20-Nov-2014	  14	Red	z	1	0.8646	Z	H	YZ	GH	br	rb	2	647	1	3	1
25	20-Nov-2014	  15	Red	g	0	1.6855	V	D	LV	JD	bb	rr	2	647	1	3	1
25	20-Nov-2014	  16	Red	f	0	2.5897	M	U	JM	RU	bb	rr	2	647	1	3	1
25	20-Nov-2014	   1	Blue	k	1	1.0431	K	S	JK	ES	bb	rr	2	647	1	3	1
25	20-Nov-2014	   2	Blue	b	0	0.7711	G	K	DG	XK	br	rb	2	2006	1	3	1
25	20-Nov-2014	   3	Blue	c	1	0.9807	C	I	FC	JI	bb	rr	2	647	1	3	1
25	20-Nov-2014	   4	Blue	q	1	0.5672	Q	I	HQ	UI	bb	rr	2	2006	1	3	1
25	20-Nov-2014	   5	Blue	s	1	1.4965	E	S	PE	WS	rr	bb	2	2006	1	3	1
25	20-Nov-2014	   6	Blue	a	0	1.0961	M	F	PM	HF	rb	br	2	647	1	3	1
25	20-Nov-2014	   7	Blue	q	0	1.2218	H	X	WH	GX	rr	bb	2	647	1	3	1
25	20-Nov-2014	   8	Blue	x	0	0.7999	F	O	WF	SO	br	rb	2	2006	1	3	1
25	20-Nov-2014	   9	Blue	e	0	1.6411	L	K	IL	GK	br	rb	2	2006	1	3	1
25	20-Nov-2014	  10	Blue	q	0	2.0593	L	F	VL	TF	br	rb	2	647	1	3	1
25	20-Nov-2014	  11	Blue	z	0	0.8492	Z	J	PZ	CJ	br	rb	2	2006	1	3	1
25	20-Nov-2014	  12	Blue	p	0	1.1194	M	T	BM	VT	rr	bb	2	647	1	3	1
25	20-Nov-2014	  13	Blue	s	1	1.2995	Y	S	AY	ZS	rr	bb	2	647	1	3	1
25	20-Nov-2014	  14	Blue	m	0	0.5555	N	D	YN	GD	rb	br	2	2006	1	3	1
25	20-Nov-2014	  15	Blue	t	1	0.9968	C	T	IC	ET	rr	bb	2	647	1	3	1
25	20-Nov-2014	  16	Blue	m	0	1.0067	L	F	ZL	BF	rb	br	2	2006	1	3	1
25	20-Nov-2014	   1	Red	z	1	0.7466	S	Z	NVGS	TORZ	bbbb	rrrr	4	2006	1	3	1
25	20-Nov-2014	   2	Red	v	0	0.9595	W	X	ETQW	BAUX	rbbb	brrr	4	2006	1	3	1
25	20-Nov-2014	   3	Red	b	0	1.2457	Q	U	BYMQ	DNHU	bbrb	rrbr	4	647	1	3	1
25	20-Nov-2014	   4	Red	v	0	1.1045	I	A	OFGI	RDPA	bbrr	rrbb	4	647	1	3	1
25	20-Nov-2014	   5	Red	t	0	1.6401	R	G	TIYR	FCZG	rbrr	brbb	4	647	1	3	1
25	20-Nov-2014	   6	Red	j	0	1.0863	F	R	YLWF	ZUCR	rbbb	brrr	4	2006	1	3	1
25	20-Nov-2014	   7	Red	b	0	1.0144	P	A	TFMP	DWJA	bbbb	rrrr	4	647	1	3	1
25	20-Nov-2014	   8	Red	h	1	1.6733	H	B	NARH	FKIB	brbr	rbrb	4	647	1	3	1
25	20-Nov-2014	   9	Red	z	0	0.9434	D	M	VTYD	IRJM	rrbb	bbrr	4	2006	1	3	1
25	20-Nov-2014	  10	Red	w	0	1.1327	C	G	QKDC	VWMG	rrbr	bbrb	4	647	1	3	1
25	20-Nov-2014	  11	Red	g	1	0.6049	G	X	CVSG	NBLX	rrbr	bbrb	4	2006	1	3	1
25	20-Nov-2014	  12	Red	y	1	1.9204	Y	C	LWEY	OFDC	bbbr	rrrb	4	2006	1	3	1
