SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
16	06-Nov-2014	   1	Blue	q	0	4.2767	B	Y	B	Y	r	b	1	2006	1	5	1
16	06-Nov-2014	   2	Blue	k	1	0.2246	A	K	A	K	r	b	1	647	1	5	1
16	06-Nov-2014	   3	Blue	c	1	0.5642	S	C	S	C	r	b	1	647	1	5	1
16	06-Nov-2014	   4	Blue	y	1	3.9072	Y	D	Y	D	b	r	1	2006	1	5	1
16	06-Nov-2014	   5	Blue	g	1	3.5424	G	V	G	V	b	r	1	2006	1	5	1
16	06-Nov-2014	   6	Blue	n	1	0.9488	N	T	N	T	b	r	1	647	1	5	1
16	06-Nov-2014	   7	Blue	b	1	1.6947	B	J	B	J	b	r	1	2006	1	5	1
16	06-Nov-2014	   8	Blue	s	1	1.5505	S	Z	S	Z	b	r	1	2006	1	5	1
16	06-Nov-2014	   9	Blue	p	1	0.4123	P	Y	P	Y	b	r	1	2006	1	5	1
16	06-Nov-2014	  10	Blue	j	1	1.0484	J	P	J	P	b	r	1	647	1	5	1
16	06-Nov-2014	  11	Blue	p	1	0.8779	U	P	U	P	r	b	1	647	1	5	1
16	06-Nov-2014	  12	Blue	e	1	0.5227	E	S	E	S	b	r	1	647	1	5	1
16	06-Nov-2014	  13	Blue	s	1	0.4278	U	S	U	S	r	b	1	2006	1	5	1
16	06-Nov-2014	  14	Blue	y	1	0.7832	W	Y	W	Y	r	b	1	647	1	5	1
16	06-Nov-2014	  15	Blue	t	1	0.5824	Z	T	Z	T	r	b	1	647	1	5	1
16	06-Nov-2014	  16	Blue	i	1	0.3571	I	N	I	N	b	r	1	2006	1	5	1
16	06-Nov-2014	   1	Red	v	0	0.6803	B	L	B	L	b	r	1	2006	1	5	1
16	06-Nov-2014	   2	Red	b	1	1.8029	D	B	D	B	b	r	1	2006	1	5	1
16	06-Nov-2014	   3	Red	l	1	0.2955	P	L	P	L	b	r	1	2006	1	5	1
16	06-Nov-2014	   4	Red	z	1	1.1045	M	Z	M	Z	b	r	1	2006	1	5	1
16	06-Nov-2014	   5	Red	f	1	0.7886	F	L	F	L	r	b	1	647	1	5	1
16	06-Nov-2014	   6	Red	t	1	0.2998	B	T	B	T	b	r	1	2006	1	5	1
16	06-Nov-2014	   7	Red	z	1	0.3321	F	Z	F	Z	b	r	1	2006	1	5	1
16	06-Nov-2014	   8	Red	j	1	0.5391	K	J	K	J	b	r	1	647	1	5	1
16	06-Nov-2014	   9	Red	r	1	0.5641	X	R	X	R	b	r	1	2006	1	5	1
16	06-Nov-2014	  10	Red	s	1	0.6506	I	S	I	S	b	r	1	647	1	5	1
16	06-Nov-2014	  11	Red	t	1	0.3194	T	F	T	F	r	b	1	2006	1	5	1
16	06-Nov-2014	  12	Red	p	1	0.7837	G	P	G	P	b	r	1	647	1	5	1
16	06-Nov-2014	  13	Red	f	1	0.8469	L	F	L	F	b	r	1	647	1	5	1
16	06-Nov-2014	  14	Red	i	1	0.9078	I	P	I	P	r	b	1	647	1	5	1
16	06-Nov-2014	  15	Red	n	1	0.4868	N	G	N	G	r	b	1	647	1	5	1
16	06-Nov-2014	  16	Red	b	1	0.4483	B	A	B	A	r	b	1	647	1	5	1
16	06-Nov-2014	   1	Blue	n	1	0.4864	N	E	ICAN	HKTE	rbrb	brbr	4	647	1	5	1
16	06-Nov-2014	   2	Blue	b	1	0.8998	B	V	ZUDB	SKPV	bbbb	rrrr	4	647	1	5	1
16	06-Nov-2014	   3	Blue	l	1	0.3570	L	A	ESFL	UVYA	rrbb	bbrr	4	2006	1	5	1
16	06-Nov-2014	   4	Blue	q	1	0.6731	Q	Z	BKCQ	FPXZ	rbrb	brbr	4	2006	1	5	1
16	06-Nov-2014	   5	Blue	e	1	0.5840	E	M	HLYE	DFGM	rrbb	bbrr	4	647	1	5	1
16	06-Nov-2014	   6	Blue	x	1	0.5322	H	X	STIH	FJQX	rrbr	bbrb	4	2006	1	5	1
16	06-Nov-2014	   7	Blue	e	1	0.5917	N	E	YQXN	STOE	brbr	rbrb	4	647	1	5	1
16	06-Nov-2014	   8	Blue	q	0	1.0969	W	F	EXMW	GKBF	brrb	rbbr	4	647	1	5	1
16	06-Nov-2014	   9	Blue	q	0	1.3210	U	X	PDBU	WAHX	brbr	rbrb	4	647	1	5	1
16	06-Nov-2014	  10	Blue	f	1	0.5064	H	F	BIYH	RCXF	bbrr	rrbb	4	2006	1	5	1
16	06-Nov-2014	  11	Blue	r	1	0.7191	W	R	QBPW	SINR	brrr	rbbb	4	647	1	5	1
16	06-Nov-2014	  12	Blue	k	1	0.4144	B	K	AMCB	FLEK	rbbr	brrb	4	2006	1	5	1
16	06-Nov-2014	  13	Blue	y	1	0.4638	T	Y	EHWT	RZNY	rbrr	brbb	4	2006	1	5	1
16	06-Nov-2014	  14	Blue	e	1	0.4080	E	V	HCGE	KUDV	brbb	rbrr	4	2006	1	5	1
16	06-Nov-2014	  15	Blue	w	1	0.6472	T	W	JPUT	FNGW	bbrr	rrbb	4	647	1	5	1
16	06-Nov-2014	  16	Blue	y	1	0.5292	J	Y	TVOJ	SIXY	rbrr	brbb	4	2006	1	5	1
16	06-Nov-2014	   1	Red	t	1	0.9061	S	T	JGNS	HAZT	rrrb	bbbr	4	647	1	5	1
16	06-Nov-2014	   2	Red	b	1	1.3361	E	B	GRAE	HXYB	bbrb	rrbr	4	647	1	5	1
16	06-Nov-2014	   3	Red	n	1	0.7542	C	N	TURC	FOPN	rbbb	brrr	4	2006	1	5	1
16	06-Nov-2014	   4	Red	z	1	0.8867	V	Z	UFSV	XNGZ	brrb	rbbr	4	647	1	5	1
16	06-Nov-2014	   5	Red	f	1	0.4962	D	F	WMKD	JXNF	rbrb	brbr	4	2006	1	5	1
16	06-Nov-2014	   6	Red	n	0	1.4692	K	E	BILK	ZPGE	bbbr	rrrb	4	647	1	5	1
16	06-Nov-2014	   7	Red	q	1	6.9591	C	Q	TSWC	ROBQ	rrrb	bbbr	4	647	1	5	1
16	06-Nov-2014	   8	Red	f	1	0.4040	H	F	PRBH	NQAF	rbrb	brbr	4	2006	1	5	1
16	06-Nov-2014	   9	Red	u	1	0.4062	G	U	VHSG	WMNU	rrbb	bbrr	4	2006	1	5	1
16	06-Nov-2014	  10	Red	e	1	0.4563	Z	E	LGAZ	DCKE	brbb	rbrr	4	2006	1	5	1
16	06-Nov-2014	  11	Red	o	1	0.7666	O	K	GIEO	FTHK	bbrr	rrbb	4	647	1	5	1
16	06-Nov-2014	  12	Red	w	1	0.6121	G	W	LZEG	SBDW	bbrb	rrbr	4	2006	1	5	1
16	06-Nov-2014	  13	Red	g	1	0.8550	G	Q	EMPG	VWXQ	rrbr	bbrb	4	2006	1	5	1
16	06-Nov-2014	  14	Red	d	1	1.1032	G	D	ICJG	VNKD	rbbb	brrr	4	647	1	5	1
16	06-Nov-2014	  15	Red	g	1	0.3287	G	J	WHCG	AXNJ	bbrr	rrbb	4	2006	1	5	1
16	06-Nov-2014	  16	Red	a	1	0.6428	A	N	POHA	GLRN	brrr	rbbb	4	647	1	5	1
16	06-Nov-2014	   1	Blue	d	1	0.5337	D	P	QWD	NAP	brb	rbr	3	647	1	5	1
16	06-Nov-2014	   2	Blue	n	1	0.5273	V	N	GRV	BXN	brr	rbb	3	647	1	5	1
16	06-Nov-2014	   3	Blue	r	0	2.2262	H	W	KNH	TMW	rrb	bbr	3	647	1	5	1
16	06-Nov-2014	   4	Blue	k	1	0.4895	K	I	ESK	BJI	rbb	brr	3	647	1	5	1
16	06-Nov-2014	   5	Blue	i	1	0.4375	I	A	ZFI	UJA	rrb	bbr	3	647	1	5	1
16	06-Nov-2014	   6	Blue	m	1	0.8120	M	T	NAM	EYT	rrb	bbr	3	2006	1	5	1
16	06-Nov-2014	   7	Blue	a	1	0.5743	A	H	OUA	JLH	bbb	rrr	3	2006	1	5	1
16	06-Nov-2014	   8	Blue	o	1	7.0324	O	F	KCO	UPF	rrb	bbr	3	2006	1	5	1
16	06-Nov-2014	   9	Blue	r	0	1.4316	U	W	FXU	CGW	rrr	bbb	3	647	1	5	1
16	06-Nov-2014	  10	Blue	j	1	0.3476	J	D	BGJ	OTD	bbb	rrr	3	2006	1	5	1
16	06-Nov-2014	  11	Blue	w	1	1.6866	W	T	NYW	MHT	brb	rbr	3	2006	1	5	1
16	06-Nov-2014	  12	Blue	j	1	0.4493	J	S	LBJ	HRS	rbb	brr	3	2006	1	5	1
16	06-Nov-2014	  13	Blue	q	1	1.4948	Q	L	UMQ	CDL	bbb	rrr	3	647	1	5	1
16	06-Nov-2014	  14	Blue	a	1	0.9275	K	A	QDK	PXA	rrr	bbb	3	647	1	5	1
16	06-Nov-2014	  15	Blue	t	1	0.4288	T	Z	ODT	PNZ	rbb	brr	3	2006	1	5	1
16	06-Nov-2014	  16	Blue	n	1	0.7960	N	D	FQN	XOD	rbb	brr	3	2006	1	5	1
16	06-Nov-2014	   1	Red	e	0	0.4966	H	B	AMH	WJB	rrb	bbr	3	2006	1	5	1
16	06-Nov-2014	   2	Red	b	0	1.3711	I	C	RVI	XFC	rbr	brb	3	647	1	5	1
16	06-Nov-2014	   3	Red	r	0	2.0330	L	V	EJL	UPV	bbb	rrr	3	647	1	5	1
16	06-Nov-2014	   4	Red	g	0	0.7985	K	F	NOK	TVF	brb	rbr	3	647	1	5	1
16	06-Nov-2014	   5	Red	e	1	0.4650	E	F	YTE	HWF	brr	rbb	3	2006	1	5	1
16	06-Nov-2014	   6	Red	v	1	0.7026	V	B	YDV	SKB	rrr	bbb	3	2006	1	5	1
16	06-Nov-2014	   7	Red	s	1	0.5008	G	S	HWG	BFS	rbb	brr	3	2006	1	5	1
16	06-Nov-2014	   8	Red	f	1	3.4001	F	S	ZGF	NMS	rbr	brb	3	647	1	5	1
16	06-Nov-2014	   9	Red	j	1	0.6795	J	C	DSJ	NKC	rrr	bbb	3	2006	1	5	1
16	06-Nov-2014	  10	Red	w	1	0.3261	U	W	DSU	HRW	brb	rbr	3	2006	1	5	1
16	06-Nov-2014	  11	Red	t	1	0.7272	T	Y	APT	NBY	rrr	bbb	3	647	1	5	1
16	06-Nov-2014	  12	Red	o	1	0.9071	O	I	CEO	KRI	rrr	bbb	3	647	1	5	1
16	06-Nov-2014	  13	Red	f	0	0.3215	W	N	VIW	SMN	rrb	bbr	3	2006	1	5	1
16	06-Nov-2014	  14	Red	m	1	3.0602	M	G	DHM	XEG	bbr	rrb	3	2006	1	5	1
16	06-Nov-2014	  15	Red	w	1	0.8387	W	E	RBW	MOE	rbr	brb	3	647	1	5	1
16	06-Nov-2014	  16	Red	e	1	0.8933	E	X	TOE	FCX	bbr	rrb	3	647	1	5	1
16	06-Nov-2014	   1	Blue	y	1	0.0408	Y	T	NY	JT	rb	br	2	2006	1	5	1
16	06-Nov-2014	   2	Blue	l	1	0.5791	F	L	PF	HL	br	rb	2	647	1	5	1
16	06-Nov-2014	   3	Blue	k	1	0.5067	K	B	UK	GB	rb	br	2	647	1	5	1
16	06-Nov-2014	   4	Blue	z	1	1.0283	F	Z	GF	EZ	rr	bb	2	647	1	5	1
16	06-Nov-2014	   5	Blue	o	1	0.3806	U	O	GU	KO	br	rb	2	2006	1	5	1
16	06-Nov-2014	   6	Blue	p	1	0.7393	P	F	ZP	VF	rb	br	2	647	1	5	1
16	06-Nov-2014	   7	Blue	k	0	0.7498	M	Q	FM	VQ	br	rb	2	647	1	5	1
16	06-Nov-2014	   8	Blue	e	1	0.4243	E	H	KE	LH	rb	br	2	2006	1	5	1
16	06-Nov-2014	   9	Blue	m	1	0.7645	M	J	YM	IJ	bb	rr	2	647	1	5	1
16	06-Nov-2014	  10	Blue	a	1	0.4065	V	A	HV	JA	rr	bb	2	2006	1	5	1
16	06-Nov-2014	  11	Blue	b	1	1.1249	B	M	LB	VM	bb	rr	2	647	1	5	1
16	06-Nov-2014	  12	Blue	r	1	0.4260	R	I	YR	MI	rb	br	2	2006	1	5	1
16	06-Nov-2014	  13	Blue	p	1	0.3916	E	P	XE	FP	rr	bb	2	2006	1	5	1
16	06-Nov-2014	  14	Blue	o	1	0.7331	O	V	TO	ZV	bb	rr	2	647	1	5	1
16	06-Nov-2014	  15	Blue	u	1	0.4725	U	V	FU	TV	rb	br	2	2006	1	5	1
16	06-Nov-2014	  16	Blue	l	1	0.3571	N	L	AN	GL	br	rb	2	2006	1	5	1
16	06-Nov-2014	   1	Red	t	1	5.7086	T	G	UT	SG	rr	bb	2	2006	1	5	1
16	06-Nov-2014	   2	Red	s	1	0.5291	H	S	NH	KS	bb	rr	2	647	1	5	1
16	06-Nov-2014	   3	Red	i	1	0.6663	Y	I	MY	WI	bb	rr	2	647	1	5	1
16	06-Nov-2014	   4	Red	h	0	0.9507	I	V	CI	PV	rb	br	2	647	1	5	1
