SubID	SessionDate	Trial	TargetColor	Response	Response1	Response2	Correct	Correct1	Correct2	RT	RT1	RT2	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	resp_all	centerLetters	centerTargetLetter	centerTargetLetter1	centerTargetLetter2	
1	19-May-2016	  25	Blue	NaN	u	.	99	1	99	99.0000	0.9842	99.0000	99	99	UM	TY	9	9	1	2000	1	3	1	1	UM	U	U	M	
1	19-May-2016	  26	Blue	NaN	m	k	99	1	0	99.0000	1.2757	1.3471	99	99	MG	IK	99	99	2	850	1	3	1	1	MG	G	M	G	
1	19-May-2016	  27	Blue	NaN	o	r	99	1	0	99.0000	0.8915	3.5786	99	99	OU	GD	99	99	2	850	1	3	1	1	OU	U	O	U	
1	19-May-2016	  28	Blue	NaN	j	.	99	1	99	99.0000	0.9629	99.0000	99	99	JR	FZ	9	9	1	650	1	3	1	1	JR	J	J	R	
1	19-May-2016	  29	Blue	NaN	e	j	99	1	1	99.0000	0.3663	0.7411	99	99	EJ	SF	99	99	2	2000	1	3	1	1	EJ	J	E	J	
1	19-May-2016	  30	Blue	NaN	a	c	99	1	0	99.0000	1.4663	1.9222	99	99	AT	IS	99	99	2	850	1	3	1	1	AT	T	A	T	
1	19-May-2016	  31	Blue	NaN	v	.	99	1	99	99.0000	1.3260	99.0000	99	99	VD	SB	9	9	1	1050	1	3	1	1	VD	V	V	D	
1	19-May-2016	  32	Blue	NaN	m	.	99	1	99	99.0000	1.2669	99.0000	99	99	MV	CF	9	9	1	1050	1	3	1	1	MV	M	M	V	
1	19-May-2016	   1	Red	NaN	t	t	99	1	0	99.0000	0.2042	2.3634	99	99	TE	RB	99	99	2	650	1	3	1	1	TE	E	T	E	
1	19-May-2016	   2	Red	NaN	f	.	99	1	99	99.0000	0.9573	99.0000	99	99	FK	RM	9	9	1	650	1	3	1	1	FK	F	F	K	
1	19-May-2016	   3	Red	NaN	w	w	99	1	0	99.0000	0.0026	0.7038	99	99	WJ	ZK	99	99	2	2000	1	3	1	1	WJ	J	W	J	
1	19-May-2016	   4	Red	NaN	s	t	99	0	0	99.0000	0.9501	1.2613	99	99	RX	ZI	99	99	2	650	1	3	1	1	RX	X	R	X	
1	19-May-2016	   5	Red	NaN	c	h	99	1	1	99.0000	0.8002	0.8322	99	99	CH	ZG	99	99	2	850	1	3	1	1	CH	H	C	H	
1	19-May-2016	   6	Red	NaN	p	.	99	1	99	99.0000	1.3531	99.0000	99	99	PR	CY	9	9	1	850	1	3	1	1	PR	P	P	R	
1	19-May-2016	   7	Red	NaN	o	h	99	1	1	99.0000	0.5821	0.9580	99	99	OH	NY	99	99	2	650	1	3	1	1	OH	H	O	H	
1	19-May-2016	   8	Red	NaN	s	.	99	1	99	99.0000	1.0496	99.0000	99	99	SB	UA	9	9	1	1050	1	3	1	1	SB	S	S	B	
1	19-May-2016	   9	Red	NaN	n	d	99	1	1	99.0000	0.3139	0.7703	99	99	ND	MT	99	99	2	2000	1	3	1	1	ND	D	N	D	
1	19-May-2016	  10	Red	NaN	f	.	99	1	99	99.0000	1.1486	99.0000	99	99	FX	LD	9	9	1	1050	1	3	1	1	FX	F	F	X	
1	19-May-2016	  11	Red	NaN	r	p	99	1	1	99.0000	0.5890	0.9499	99	99	RP	NY	99	99	2	1050	1	3	1	1	RP	P	R	P	
1	19-May-2016	  12	Red	NaN	d	.	99	0	99	99.0000	0.9288	99.0000	99	99	GF	MI	9	9	1	850	1	3	1	1	GF	G	G	F	
1	19-May-2016	  13	Red	NaN	t	.	99	1	99	99.0000	1.1714	99.0000	99	99	TF	YN	9	9	1	2000	1	3	1	1	TF	T	T	F	
1	19-May-2016	  14	Red	NaN	h	.	99	1	99	99.0000	0.8459	99.0000	99	99	HM	QE	9	9	1	2000	1	3	1	1	HM	H	H	M	
1	19-May-2016	  15	Red	NaN	j	.	99	1	99	99.0000	0.9483	99.0000	99	99	JV	XZ	9	9	1	1050	1	3	1	1	JV	J	J	V	
1	19-May-2016	  16	Red	NaN	n	e	99	1	1	99.0000	0.5967	1.0929	99	99	NE	QS	99	99	2	1050	1	3	1	1	NE	E	N	E	
1	19-May-2016	  17	Red	NaN	q	.	99	1	99	99.0000	1.0996	99.0000	99	99	QS	CR	9	9	1	850	1	3	1	1	QS	Q	Q	S	
1	19-May-2016	  18	Red	NaN	m	.	99	1	99	99.0000	0.9668	99.0000	99	99	ME	JS	9	9	1	650	1	3	1	1	ME	M	M	E	
1	19-May-2016	  19	Red	NaN	k	g	99	1	1	99.0000	0.8675	1.1163	99	99	KG	YS	99	99	2	850	1	3	1	1	KG	G	K	G	
1	19-May-2016	  20	Red	NaN	q	f	99	1	1	99.0000	0.6055	0.7339	99	99	QF	TY	99	99	2	1050	1	3	1	1	QF	F	Q	F	
1	19-May-2016	  21	Red	NaN	u	x	99	1	1	99.0000	0.4427	1.0583	99	99	UX	BI	99	99	2	2000	1	3	1	1	UX	X	U	X	
1	19-May-2016	  22	Red	NaN	m	n	99	1	0	99.0000	0.8025	1.0986	99	99	MJ	HP	99	99	2	650	1	3	1	1	MJ	J	M	J	
1	19-May-2016	  23	Red	NaN	c	.	99	1	99	99.0000	1.1283	99.0000	99	99	CD	RV	9	9	1	650	1	3	1	1	CD	C	C	D	
1	19-May-2016	  24	Red	NaN	g	.	99	1	99	99.0000	1.0042	99.0000	99	99	GE	XV	9	9	1	650	1	3	1	1	GE	G	G	E	
1	19-May-2016	  25	Red	NaN	n	w	99	1	0	99.0000	1.2066	2.2953	99	99	NQ	VZ	99	99	2	850	1	3	1	1	NQ	Q	N	Q	
1	19-May-2016	  26	Red	NaN	k	y	99	1	0	99.0000	0.4043	0.8760	99	99	KM	NX	99	99	2	2000	1	3	1	1	KM	M	K	M	
1	19-May-2016	  27	Red	NaN	z	.	99	1	99	99.0000	0.9627	99.0000	99	99	ZA	KR	9	9	1	2000	1	3	1	1	ZA	Z	Z	A	
1	19-May-2016	  28	Red	NaN	v	a	99	1	1	99.0000	1.5187	1.8537	99	99	VA	UY	99	99	2	850	1	3	1	1	VA	A	V	A	
1	19-May-2016	  29	Red	NaN	o	.	99	0	99	99.0000	1.3632	99.0000	99	99	RA	CB	9	9	1	850	1	3	1	1	RA	R	R	A	
1	19-May-2016	  30	Red	NaN	s	.	99	1	99	99.0000	0.9035	99.0000	99	99	SR	VF	9	9	1	1050	1	3	1	1	SR	S	S	R	
1	19-May-2016	  31	Red	NaN	o	z	99	1	1	99.0000	0.5916	1.0406	99	99	OZ	CJ	99	99	2	1050	1	3	1	1	OZ	Z	O	Z	
1	19-May-2016	  32	Red	NaN	r	.	99	1	99	99.0000	0.9610	99.0000	99	99	RF	KJ	9	9	1	2000	1	3	1	1	RF	R	R	F	
1	19-May-2016	   1	Blue	NaN	h	.	99	1	99	99.0000	0.8978	99.0000	99	99	HF	DQ	9	9	1	850	1	3	1	1	HF	H	H	F	
1	19-May-2016	   2	Blue	NaN	b	.	99	1	99	99.0000	1.1191	99.0000	99	99	BF	EG	9	9	1	850	1	3	1	1	BF	B	B	F	
1	19-May-2016	   3	Blue	NaN	y	.	99	1	99	99.0000	1.0458	99.0000	99	99	YT	SI	9	9	1	1050	1	3	1	1	YT	Y	Y	T	
1	19-May-2016	   4	Blue	NaN	d	f	99	1	1	99.0000	0.5008	0.6434	99	99	DF	MV	99	99	2	650	1	3	1	1	DF	F	D	F	
1	19-May-2016	   5	Blue	NaN	v	a	99	1	0	99.0000	1.3305	1.7393	99	99	VO	LA	99	99	2	650	1	3	1	1	VO	O	V	O	
1	19-May-2016	   6	Blue	NaN	f	.	99	1	99	99.0000	0.8519	99.0000	99	99	FI	ER	9	9	1	1050	1	3	1	1	FI	F	F	I	
1	19-May-2016	   7	Blue	NaN	j	.	99	1	99	99.0000	1.1556	99.0000	99	99	JV	MF	9	9	1	1050	1	3	1	1	JV	J	J	V	
1	19-May-2016	   8	Blue	NaN	x	.	99	1	99	99.0000	1.0454	99.0000	99	99	XB	TQ	9	9	1	650	1	3	1	1	XB	X	X	B	
1	19-May-2016	   9	Blue	NaN	j	g	99	1	1	99.0000	0.6438	0.8605	99	99	JG	NS	99	99	2	650	1	3	1	1	JG	G	J	G	
1	19-May-2016	  10	Blue	NaN	x	.	99	1	99	99.0000	0.9145	99.0000	99	99	XE	NK	9	9	1	650	1	3	1	1	XE	X	X	E	
1	19-May-2016	  11	Blue	NaN	i	.	99	1	99	99.0000	0.9808	99.0000	99	99	IQ	YT	9	9	1	2000	1	3	1	1	IQ	I	I	Q	
1	19-May-2016	  12	Blue	NaN	l	.	99	1	99	99.0000	0.4247	99.0000	99	99	LM	CK	9	9	1	1050	1	3	1	1	LM	L	L	M	
1	19-May-2016	  13	Blue	NaN	y	.	99	1	99	99.0000	0.8757	99.0000	99	99	YR	DM	9	9	1	2000	1	3	1	1	YR	Y	Y	R	
1	19-May-2016	  14	Blue	NaN	g	r	99	1	1	99.0000	0.5560	0.5796	99	99	GR	AE	99	99	2	850	1	3	1	1	GR	R	G	R	
1	19-May-2016	  15	Blue	NaN	l	.	99	1	99	99.0000	0.9785	99.0000	99	99	LC	NE	9	9	1	650	1	3	1	1	LC	L	L	C	
1	19-May-2016	  16	Blue	NaN	b	c	99	1	1	99.0000	0.2617	0.8217	99	99	BC	SU	99	99	2	2000	1	3	1	1	BC	C	B	C	
1	19-May-2016	  17	Blue	NaN	k	a	99	1	1	99.0000	0.4313	1.1283	99	99	KA	LZ	99	99	2	850	1	3	1	1	KA	A	K	A	
1	19-May-2016	  18	Blue	NaN	w	.	99	0	99	99.0000	1.3166	99.0000	99	99	ML	SW	9	9	1	650	1	3	1	1	ML	M	M	L	
1	19-May-2016	  19	Blue	NaN	t	y	99	1	0	99.0000	0.7961	1.4117	99	99	TU	RC	99	99	2	2000	1	3	1	1	TU	U	T	U	
1	19-May-2016	  20	Blue	NaN	v	.	99	1	99	99.0000	1.0465	99.0000	99	99	VJ	FO	9	9	1	2000	1	3	1	1	VJ	V	V	J	
1	19-May-2016	  21	Blue	NaN	n	o	99	1	1	99.0000	0.3598	0.8543	99	99	NO	IE	99	99	2	2000	1	3	1	1	NO	O	N	O	
1	19-May-2016	  22	Blue	NaN	g	s	99	0	0	99.0000	1.0075	1.5204	99	99	FQ	SC	99	99	2	850	1	3	1	1	FQ	Q	F	Q	
1	19-May-2016	  23	Blue	NaN	u	.	99	1	99	99.0000	1.1833	99.0000	99	99	UQ	GH	9	9	1	2000	1	3	1	1	UQ	U	U	Q	
1	19-May-2016	  24	Blue	NaN	u	f	99	1	1	99.0000	0.3308	0.7553	99	99	UF	SV	99	99	2	2000	1	3	1	1	UF	F	U	F	
1	19-May-2016	  25	Blue	NaN	r	d	99	0	1	99.0000	1.0558	1.3904	99	99	ED	LS	99	99	2	850	1	3	1	1	ED	D	E	D	
1	19-May-2016	  26	Blue	NaN	o	g	99	1	1	99.0000	0.3676	0.8712	99	99	OG	MA	99	99	2	1050	1	3	1	1	OG	G	O	G	
1	19-May-2016	  27	Blue	NaN	q	e	99	0	0	99.0000	0.8505	1.3455	99	99	ZY	FQ	99	99	2	1050	1	3	1	1	ZY	Y	Z	Y	
1	19-May-2016	  28	Blue	NaN	i	d	99	1	0	99.0000	0.4919	1.1731	99	99	IJ	EC	99	99	2	1050	1	3	1	1	IJ	J	I	J	
1	19-May-2016	  29	Blue	NaN	w	.	99	1	99	99.0000	1.5834	99.0000	99	99	WM	KD	9	9	1	850	1	3	1	1	WM	W	W	M	
1	19-May-2016	  30	Blue	NaN	v	.	99	1	99	99.0000	1.2452	99.0000	99	99	VY	OE	9	9	1	850	1	3	1	1	VY	V	V	Y	
1	19-May-2016	  31	Blue	NaN	t	u	99	1	0	99.0000	0.8534	1.1984	99	99	TO	PX	99	99	2	650	1	3	1	1	TO	O	T	O	
1	19-May-2016	  32	Blue	NaN	f	b	99	1	0	99.0000	0.4767	0.9724	99	99	FV	LS	99	99	2	1050	1	3	1	1	FV	V	F	V	
