SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
21	13-Nov-2014	   1	Red	p	1	0.6082	P	L	UMVP	QJNL	bbrr	rrbb	4	2006	1	4	1
21	13-Nov-2014	   2	Red	o	1	0.3223	W	O	QAFW	GYEO	bbrb	rrbr	4	2006	1	4	1
21	13-Nov-2014	   3	Red	s	1	0.2964	S	Z	MCBS	AXRZ	brbr	rbrb	4	2006	1	4	1
21	13-Nov-2014	   4	Red	j	1	1.3561	V	J	KZIV	OGRJ	rbrb	brbr	4	647	1	4	1
21	13-Nov-2014	   5	Red	s	0	1.7951	E	K	OPGE	WXYK	rrrb	bbbr	4	647	1	4	1
21	13-Nov-2014	   6	Red	c	0	1.3304	J	C	VIZJ	NQXC	brrr	rbbb	4	647	1	4	1
21	13-Nov-2014	   7	Red	q	0	1.8424	S	K	HGDS	YIBK	brbr	rbrb	4	647	1	4	1
21	13-Nov-2014	   8	Red	o	0	1.7761	E	U	GKQE	MDWU	rbbb	brrr	4	647	1	4	1
21	13-Nov-2014	   9	Red	a	0	6.0185	V	O	MHSV	XBWO	rbbb	brrr	4	2006	1	4	1
21	13-Nov-2014	  10	Red	t	0	1.0387	G	A	DLUG	TOHA	brrb	rbbr	4	647	1	4	1
21	13-Nov-2014	  11	Red	w	0	0.7703	K	P	WGBK	VTAP	rrbb	bbrr	4	2006	1	4	1
21	13-Nov-2014	  12	Red	s	0	1.0615	V	D	JESV	AWKD	bbbb	rrrr	4	647	1	4	1
21	13-Nov-2014	  13	Red	c	0	0.8728	V	C	UIYV	DMXC	rrbr	bbrb	4	2006	1	4	1
21	13-Nov-2014	  14	Red	w	0	0.2818	G	Q	OIFG	DTNQ	bbbr	rrrb	4	2006	1	4	1
21	13-Nov-2014	  15	Red	m	0	3.3986	Y	R	DJHY	QVZR	rrrb	bbbr	4	647	1	4	1
21	13-Nov-2014	  16	Red	q	0	2.4076	L	G	KYEL	FRBG	rbbr	brrb	4	2006	1	4	1
21	13-Nov-2014	   1	Blue	p	1	1.1565	F	P	VAGF	NWSP	bbrr	rrbb	4	647	1	4	1
21	13-Nov-2014	   2	Blue	n	0	0.2672	V	M	YBOV	XCJM	brbb	rbrr	4	2006	1	4	1
21	13-Nov-2014	   3	Blue	w	0	1.9533	I	L	SXUI	JGNL	bbbr	rrrb	4	647	1	4	1
21	13-Nov-2014	   4	Blue	e	1	1.2296	S	E	OGNS	DIJE	rrbr	bbrb	4	2006	1	4	1
