SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	Blocked	
20	12-Nov-2014	   1	Blue	o	0	1.5149	P	X	P	X	r	b	1	647	1	4	1
20	12-Nov-2014	   2	Blue	q	0	1.7533	X	W	X	W	b	r	1	2006	1	4	1
20	12-Nov-2014	   3	Blue	z	0	1.8313	C	Z	C	Z	b	r	1	647	1	4	1
20	12-Nov-2014	   4	Blue	b	1	9.3788	B	C	B	C	b	r	1	2006	1	4	1
20	12-Nov-2014	   5	Blue	t	1	9.2937	T	Q	T	Q	b	r	1	2006	1	4	1
20	12-Nov-2014	   6	Blue	r	0	0.6675	R	E	R	E	r	b	1	647	1	4	1
20	12-Nov-2014	   7	Blue	e	1	0.5025	E	O	E	O	b	r	1	647	1	4	1
20	12-Nov-2014	   8	Blue	r	0	4.3443	P	V	P	V	b	r	1	2006	1	4	1
20	12-Nov-2014	   9	Blue	t	1	3.2682	T	P	T	P	b	r	1	2006	1	4	1
20	12-Nov-2014	  10	Blue	u	0	0.9407	V	D	V	D	r	b	1	2006	1	4	1
20	12-Nov-2014	  11	Blue	t	1	0.6546	T	I	T	I	b	r	1	647	1	4	1
20	12-Nov-2014	  12	Blue	l	0	0.4984	U	L	U	L	b	r	1	647	1	4	1
20	12-Nov-2014	  13	Blue	m	1	0.0010	C	M	C	M	r	b	1	2006	1	4	1
20	12-Nov-2014	  14	Blue	r	0	0.0011	G	M	G	M	b	r	1	2006	1	4	1
20	12-Nov-2014	  15	Blue	b	1	0.4821	B	N	B	N	b	r	1	647	1	4	1
20	12-Nov-2014	  16	Blue	t	0	0.8685	A	T	A	T	b	r	1	647	1	4	1
20	12-Nov-2014	   1	Red	w	0	0.9840	H	A	H	A	b	r	1	647	1	4	1
20	12-Nov-2014	   2	Red	q	0	2.9839	P	O	P	O	b	r	1	2006	1	4	1
20	12-Nov-2014	   3	Red	c	1	4.3239	C	O	C	O	r	b	1	2006	1	4	1
