SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
16	05-May-2016	   1	Blue	z	1	0.9091	Z	H	ECXZ	AGFH	rrrb	bbbr	4	650	1	6	0	99	99	
16	05-May-2016	   2	Blue	f	1	0.9224	F	Y	BFHU	XYLP	bb	rr	2	2000	1	6	0	99	99	
16	05-May-2016	   3	Blue	z	0	1.3182	B	A	PHBJ	TZAR	rrb	bbr	3	650	1	6	0	99	99	
16	05-May-2016	   4	Blue	k	0	3.1086	N	B	KNHC	GBFX	bb	rr	2	650	1	6	0	99	99	
16	05-May-2016	   5	Blue	m	0	1.6625	D	E	VHCD	KRME	brrb	rbbr	4	650	1	6	0	99	99	
16	05-May-2016	   6	Blue	t	1	1.3525	L	T	ALOJ	WTHV	rr	bb	2	2000	1	6	0	99	99	
16	05-May-2016	   7	Blue	s	1	0.4966	S	J	ZISM	UBJK	bbb	rrr	3	2000	1	6	0	99	99	
16	05-May-2016	   8	Blue	c	1	1.1718	E	C	NFEI	ZMCV	rrr	bbb	3	650	1	6	0	99	99	
16	05-May-2016	   9	Blue	o	1	1.5326	L	O	LXNT	OYDV	r	b	1	2000	1	6	0	99	99	
16	05-May-2016	  10	Blue	a	1	0.7523	A	U	DPBA	EGCU	bbrb	rrbr	4	2000	1	6	0	99	99	
16	05-May-2016	  11	Blue	d	0	1.8095	Q	D	QRIO	DHTN	b	r	1	650	1	6	0	99	99	
16	05-May-2016	  12	Blue	e	1	1.7163	E	Y	EBJK	YHRZ	b	r	1	650	1	6	0	99	99	
16	05-May-2016	  13	Blue	l	1	1.8915	T	L	TVHE	LCPA	r	b	1	650	1	6	0	99	99	
16	05-May-2016	  14	Blue	f	1	0.8153	K	F	VTKL	SWFX	brr	rbb	3	2000	1	6	0	99	99	
16	05-May-2016	  15	Blue	e	1	0.1386	Z	E	WOBZ	ULNE	brrr	rbbb	4	2000	1	6	0	99	99	
16	05-May-2016	  16	Blue	c	1	1.9701	Y	C	YUGJ	CARV	r	b	1	650	1	6	0	99	99	
16	05-May-2016	  17	Blue	w	1	1.1215	W	Q	NWVR	LQYG	bb	rr	2	2000	1	6	0	99	99	
16	05-May-2016	  18	Blue	j	1	0.9771	J	Q	YHWJ	CSVQ	rbbb	brrr	4	2000	1	6	0	99	99	
16	05-May-2016	  19	Blue	l	1	1.1070	H	L	HQXA	LKRZ	r	b	1	2000	1	6	0	99	99	
16	05-May-2016	  20	Blue	j	1	1.0356	J	B	UICJ	GPRB	bbrb	rrbr	4	2000	1	6	0	99	99	
