SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
24	17-May-2016	   1	Blue	r	1	1.9648	M	R	MKID	ROQN	r	b	1	650	1	6	0	99	99	
24	17-May-2016	   2	Blue	r	1	1.5425	R	Y	ZDMR	WGIY	rbbb	brrr	4	2000	1	6	0	99	99	
24	17-May-2016	   3	Blue	d	1	1.7214	C	D	RNCB	VMDT	rbr	brb	3	2000	1	6	0	99	99	
24	17-May-2016	   4	Blue	i	1	8.7151	I	F	BDIQ	LKFJ	brb	rbr	3	2000	1	6	0	99	99	
24	17-May-2016	   5	Blue	k	1	1.1928	K	I	PBKV	GAIJ	brb	rbr	3	2000	1	6	0	99	99	
24	17-May-2016	   6	Blue	o	1	1.4491	S	O	SKFM	OTGW	r	b	1	2000	1	6	0	99	99	
24	17-May-2016	   7	Blue	d	1	2.7324	D	A	VYDR	GMAN	bbb	rrr	3	650	1	6	0	99	99	
24	17-May-2016	   8	Blue	o	0	1.6377	G	T	DNUG	ZXOT	brrb	rbbr	4	2000	1	6	0	99	99	
24	17-May-2016	   9	Blue	j	0	2.8380	B	N	DBCK	JNQG	rr	bb	2	650	1	6	0	99	99	
24	17-May-2016	  10	Blue	o	0	4.0817	M	W	GKCM	QFTW	bbrr	rrbb	4	650	1	6	0	99	99	
24	17-May-2016	  11	Blue	b	1	1.5837	V	B	UVYA	WBXL	rr	bb	2	2000	1	6	0	99	99	
24	17-May-2016	  12	Blue	v	0	2.4631	Z	L	JCGZ	NFUL	brrb	rbbr	4	650	1	6	0	99	99	
24	17-May-2016	  13	Blue	c	1	2.1626	C	L	CXFT	LQWK	b	r	1	650	1	6	0	99	99	
24	17-May-2016	  14	Blue	w	1	1.5079	F	W	HFQO	PWSL	rr	bb	2	650	1	6	0	99	99	
24	17-May-2016	  15	Blue	w	1	1.3488	X	W	KDYX	QILW	brbr	rbrb	4	650	1	6	0	99	99	
24	17-May-2016	  16	Blue	k	1	1.5560	U	K	QZFU	HOBK	brbr	rbrb	4	650	1	6	0	99	99	
24	17-May-2016	  17	Blue	t	1	2.1152	T	M	ZFTV	JDMB	bbb	rrr	3	650	1	6	0	99	99	
24	17-May-2016	  18	Blue	b	1	1.4372	B	H	DBAG	MHVZ	rb	br	2	2000	1	6	0	99	99	
24	17-May-2016	  19	Blue	b	0	1.9188	A	G	ZAJH	PGOX	bb	rr	2	650	1	6	0	99	99	
24	17-May-2016	  20	Blue	z	0	2.3052	V	U	FHVL	SCUR	rrb	bbr	3	2000	1	6	0	99	99	
24	17-May-2016	  21	Blue	f	1	1.7098	H	F	PVHT	GKFB	rrr	bbb	3	650	1	6	0	99	99	
24	17-May-2016	  22	Blue	u	1	1.5569	U	S	UGFO	SXHM	b	r	1	650	1	6	0	99	99	
24	17-May-2016	  23	Blue	g	1	1.8783	G	J	RMWG	SBQJ	rbrb	brbr	4	2000	1	6	0	99	99	
24	17-May-2016	  24	Blue	t	1	2.0720	T	N	TXCK	NROB	b	r	1	650	1	6	0	99	99	
24	17-May-2016	  25	Blue	c	1	2.0042	A	C	VAUB	DCWO	rr	bb	2	2000	1	6	0	99	99	
24	17-May-2016	  26	Blue	a	0	1.5251	V	T	YHPV	FUDT	rbbb	brrr	4	2000	1	6	0	99	99	
24	17-May-2016	  27	Blue	w	1	1.3552	G	W	GJUQ	WNRY	r	b	1	2000	1	6	0	99	99	
24	17-May-2016	  28	Blue	q	0	1.7743	X	V	XDRJ	VEWN	b	r	1	2000	1	6	0	99	99	
24	17-May-2016	  29	Blue	b	0	1.8684	K	G	OKXA	MGND	rr	bb	2	650	1	6	0	99	99	
24	17-May-2016	  30	Blue	w	0	12.2637	N	X	FNOS	YXAJ	rb	br	2	2000	1	6	0	99	99	
24	17-May-2016	  31	Blue	z	1	1.6390	Z	B	DOZP	HCBR	bbb	rrr	3	650	1	6	0	99	99	
