SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
14	03-May-2016	   1	Blue	d	1	1.3714	J	D	GJMR	HDES	rr	bb	2	2000	1	6	0	99	99	
14	03-May-2016	   2	Blue	b	0	1.3431	J	I	TJYX	FIEP	rb	br	2	2000	1	6	0	99	99	
14	03-May-2016	   3	Blue	k	1	1.5870	P	K	PGLZ	KRBS	r	b	1	2000	1	6	0	99	99	
14	03-May-2016	   4	Blue	w	0	1.4409	R	M	TJRL	GYMP	rrr	bbb	3	650	1	6	0	99	99	
14	03-May-2016	   5	Blue	a	1	2.0510	J	A	XJGO	CARD	rr	bb	2	650	1	6	0	99	99	
14	03-May-2016	   6	Blue	w	1	0.8690	W	C	WGHV	CEDF	b	r	1	2000	1	6	0	99	99	
14	03-May-2016	   7	Blue	t	0	1.6336	T	I	TYRN	IWLC	r	b	1	650	1	6	0	99	99	
14	03-May-2016	   8	Blue	b	0	1.5106	O	D	QYVO	GFSD	rbrr	brbb	4	650	1	6	0	99	99	
14	03-May-2016	   9	Blue	w	0	1.1380	V	K	TYBV	EAPK	bbrb	rrbr	4	650	1	6	0	99	99	
14	03-May-2016	  10	Blue	d	1	1.1779	D	Y	UEND	GFQY	rrbb	bbrr	4	2000	1	6	0	99	99	
14	03-May-2016	  11	Blue	w	0	1.2364	E	U	KEDA	QUJP	br	rb	2	650	1	6	0	99	99	
14	03-May-2016	  12	Blue	b	0	1.2536	Y	X	DSYN	BAXO	brb	rbr	3	650	1	6	0	99	99	
14	03-May-2016	  13	Blue	w	0	1.2901	H	G	FCSH	WVMG	bbrb	rrbr	4	2000	1	6	0	99	99	
14	03-May-2016	  14	Blue	w	0	0.9696	S	F	ZKSC	WUFY	bbr	rrb	3	650	1	6	0	99	99	
14	03-May-2016	  15	Blue	f	0	1.1560	T	V	MTQE	PVGN	br	rb	2	650	1	6	0	99	99	
14	03-May-2016	  16	Blue	s	0	1.1053	I	S	KXTI	GVMS	brbb	rbrr	4	650	1	6	0	99	99	
14	03-May-2016	  17	Blue	j	0	1.9967	N	M	NVPA	MQSJ	r	b	1	650	1	6	0	99	99	
14	03-May-2016	  18	Blue	n	0	1.7968	B	E	HIBQ	KYEO	rbr	brb	3	2000	1	6	0	99	99	
14	03-May-2016	  19	Blue	y	1	1.7259	Y	G	BAYV	UKGC	bbb	rrr	3	2000	1	6	0	99	99	
14	03-May-2016	  20	Blue	q	0	1.9824	Y	T	SYXG	VTHU	rb	br	2	2000	1	6	0	99	99	
14	03-May-2016	  21	Blue	l	1	1.7598	L	U	MRKL	YESU	bbbb	rrrr	4	2000	1	6	0	99	99	
