SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
13	03-May-2016	   1	Red	w	0	0.9700	99	99	EIOC	HTWB	9999	9999	4	650	1	3	1	EIOC	C	
13	03-May-2016	   2	Red	o	0	0.7261	99	99	SNRK	JZOF	9999	9999	4	650	1	3	1	SNRK	K	
13	03-May-2016	   3	Red	v	0	1.4497	99	99	DGBO	LNJV	999	999	3	650	1	3	1	DGBO	B	
13	03-May-2016	   4	Red	d	0	0.8468	99	99	SEPU	LOTD	9999	9999	4	650	1	3	1	SEPU	U	
13	03-May-2016	   5	Red	o	0	1.0209	99	99	RBTP	AOCJ	9	9	1	2000	1	3	1	RBTP	R	
13	03-May-2016	   6	Red	o	0	0.9233	99	99	RAKE	MZBC	99	99	2	650	1	3	1	RAKE	A	
13	03-May-2016	   7	Red	z	1	0.9581	99	99	ZQIV	KPAU	9	9	1	2000	1	3	1	ZQIV	Z	
13	03-May-2016	   8	Red	b	0	1.3582	99	99	OYCT	SMKD	9999	9999	4	2000	1	3	1	OYCT	T	
13	03-May-2016	   9	Red	w	0	1.0391	99	99	JXDM	WPCB	9999	9999	4	2000	1	3	1	JXDM	M	
13	03-May-2016	  10	Red	s	0	1.9996	99	99	FARE	NJPS	9999	9999	4	650	1	3	1	FARE	E	
13	03-May-2016	  11	Red	r	0	1.2542	99	99	RDJQ	UGVI	99	99	2	650	1	3	1	RDJQ	D	
13	03-May-2016	  12	Red	s	0	0.8704	99	99	SFJZ	OVKC	99	99	2	2000	1	3	1	SFJZ	F	
13	03-May-2016	  13	Red	p	1	1.0836	99	99	PEMI	RHGV	9	9	1	2000	1	3	1	PEMI	P	
13	03-May-2016	  14	Red	q	0	1.3600	99	99	DZPF	LGQS	9	9	1	650	1	3	1	DZPF	D	
13	03-May-2016	  15	Red	v	0	0.9425	99	99	VTIS	RWYU	999	999	3	650	1	3	1	VTIS	I	
13	03-May-2016	  16	Red	t	0	0.8092	99	99	THUW	MVLF	99	99	2	650	1	3	1	THUW	H	
13	03-May-2016	  17	Red	a	1	1.0448	99	99	XVOA	TRGJ	9999	9999	4	2000	1	3	1	XVOA	A	
13	03-May-2016	  18	Red	w	0	3.1397	99	99	ILXZ	WORF	9	9	1	650	1	3	1	ILXZ	I	
13	03-May-2016	  19	Red	t	0	1.2938	99	99	TSKC	LRIO	999	999	3	2000	1	3	1	TSKC	K	
13	03-May-2016	  20	Red	p	0	1.0522	99	99	PBFI	CKVD	99	99	2	2000	1	3	1	PBFI	B	
13	03-May-2016	  21	Red	i	0	0.9099	99	99	IXZJ	YAGW	999	999	3	650	1	3	1	IXZJ	Z	
13	03-May-2016	  22	Red	e	1	0.7085	99	99	WTEZ	NQRI	999	999	3	2000	1	3	1	WTEZ	E	
