SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
18	10-May-2016	   1	Blue	r	1	1.3887	M	R	MKID	ROQN	r	b	1	650	1	6	0	99	99	
18	10-May-2016	   2	Blue	r	1	1.3297	R	Y	ZDMR	WGIY	rbbb	brrr	4	2000	1	6	0	99	99	
18	10-May-2016	   3	Blue	d	1	1.4430	C	D	RNCB	VMDT	rbr	brb	3	2000	1	6	0	99	99	
18	10-May-2016	   4	Blue	i	1	1.5663	I	F	BDIQ	LKFJ	brb	rbr	3	2000	1	6	0	99	99	
18	10-May-2016	   5	Blue	k	1	1.4937	K	I	PBKV	GAIJ	brb	rbr	3	2000	1	6	0	99	99	
18	10-May-2016	   6	Blue	o	1	1.6606	S	O	SKFM	OTGW	r	b	1	2000	1	6	0	99	99	
18	10-May-2016	   7	Blue	d	1	1.3365	D	A	VYDR	GMAN	bbb	rrr	3	650	1	6	0	99	99	
18	10-May-2016	   8	Blue	g	1	1.3135	G	T	DNUG	ZXOT	brrb	rbbr	4	2000	1	6	0	99	99	
18	10-May-2016	   9	Blue	n	1	1.1825	B	N	DBCK	JNQG	rr	bb	2	650	1	6	0	99	99	
18	10-May-2016	  10	Blue	g	0	1.2438	M	W	GKCM	QFTW	bbrr	rrbb	4	650	1	6	0	99	99	
18	10-May-2016	  11	Blue	b	1	1.5161	V	B	UVYA	WBXL	rr	bb	2	2000	1	6	0	99	99	
18	10-May-2016	  12	Blue	j	0	1.3985	Z	L	JCGZ	NFUL	brrb	rbbr	4	650	1	6	0	99	99	
18	10-May-2016	  13	Blue	c	1	1.5766	C	L	CXFT	LQWK	b	r	1	650	1	6	0	99	99	
18	10-May-2016	  14	Blue	p	0	1.3166	F	W	HFQO	PWSL	rr	bb	2	650	1	6	0	99	99	
18	10-May-2016	  15	Blue	w	1	1.6123	X	W	KDYX	QILW	brbr	rbrb	4	650	1	6	0	99	99	
18	10-May-2016	  16	Blue	f	0	1.4510	U	K	QZFU	HOBK	brbr	rbrb	4	650	1	6	0	99	99	
18	10-May-2016	  17	Blue	f	0	1.6145	T	M	ZFTV	JDMB	bbb	rrr	3	650	1	6	0	99	99	
18	10-May-2016	  18	Blue	b	1	1.1374	B	H	DBAG	MHVZ	rb	br	2	2000	1	6	0	99	99	
18	10-May-2016	  19	Blue	a	1	1.3421	A	G	ZAJH	PGOX	bb	rr	2	650	1	6	0	99	99	
18	10-May-2016	  20	Blue	c	0	1.4040	V	U	FHVL	SCUR	rrb	bbr	3	2000	1	6	0	99	99	
18	10-May-2016	  21	Blue	f	1	1.5687	H	F	PVHT	GKFB	rrr	bbb	3	650	1	6	0	99	99	
18	10-May-2016	  22	Blue	s	0	3.2365	U	S	UGFO	SXHM	b	r	1	650	1	6	0	99	99	
18	10-May-2016	  23	Blue	g	1	1.4757	G	J	RMWG	SBQJ	rbrb	brbr	4	2000	1	6	0	99	99	
18	10-May-2016	  24	Blue	t	1	2.3783	T	N	TXCK	NROB	b	r	1	650	1	6	0	99	99	
18	10-May-2016	  25	Blue	c	1	1.4438	A	C	VAUB	DCWO	rr	bb	2	2000	1	6	0	99	99	
18	10-May-2016	  26	Blue	v	1	1.2332	V	T	YHPV	FUDT	rbbb	brrr	4	2000	1	6	0	99	99	
18	10-May-2016	  27	Blue	e	0	2.0893	G	W	GJUQ	WNRY	r	b	1	2000	1	6	0	99	99	
18	10-May-2016	  28	Blue	a	0	2.0755	X	V	XDRJ	VEWN	b	r	1	2000	1	6	0	99	99	
18	10-May-2016	  29	Blue	o	0	1.5582	K	G	OKXA	MGND	rr	bb	2	650	1	6	0	99	99	
18	10-May-2016	  30	Blue	n	1	1.6378	N	X	FNOS	YXAJ	rb	br	2	2000	1	6	0	99	99	
18	10-May-2016	  31	Blue	z	1	1.1602	Z	B	DOZP	HCBR	bbb	rrr	3	650	1	6	0	99	99	
18	10-May-2016	  32	Blue	z	1	0.9787	Z	T	ZXVR	THJW	b	r	1	2000	1	6	0	99	99	
18	10-May-2016	   1	Red	z	0	0.5285	M	T	ZMEB	OTVN	rb	br	2	2000	1	6	0	99	99	
18	10-May-2016	   2	Red	p	1	1.8238	P	N	PWEQ	NIRB	r	b	1	650	1	6	0	99	99	
18	10-May-2016	   3	Red	f	1	1.1360	F	O	RXFM	YBOJ	rbr	brb	3	2000	1	6	0	99	99	
18	10-May-2016	   4	Red	k	1	1.6036	Q	K	QSOY	KFWA	b	r	1	650	1	6	0	99	99	
18	10-May-2016	   5	Red	o	1	1.1204	S	O	UMSB	CIOF	rbb	brr	3	2000	1	6	0	99	99	
18	10-May-2016	   6	Red	i	1	1.1095	U	I	UDZO	IMTL	b	r	1	2000	1	6	0	99	99	
18	10-May-2016	   7	Red	t	0	1.5462	W	Z	TWGN	YZPS	rr	bb	2	650	1	6	0	99	99	
18	10-May-2016	   8	Red	b	1	0.8950	Y	B	YRMJ	BQVS	b	r	1	2000	1	6	0	99	99	
18	10-May-2016	   9	Red	r	0	1.1144	O	X	COVI	RXKU	br	rb	2	650	1	6	0	99	99	
18	10-May-2016	  10	Red	t	1	1.1116	F	T	FWDU	TOCG	b	r	1	650	1	6	0	99	99	
18	10-May-2016	  11	Red	j	1	0.9812	J	K	UEVJ	ODLK	rrrr	bbbb	4	650	1	6	0	99	99	
18	10-May-2016	  12	Red	l	1	1.5036	L	A	LVOH	ADYT	r	b	1	2000	1	6	0	99	99	
18	10-May-2016	  13	Red	f	1	1.2979	F	W	DMFR	LNWU	rbr	brb	3	2000	1	6	0	99	99	
18	10-May-2016	  14	Red	p	1	1.3379	P	G	HMIP	JKSG	rbrr	brbb	4	650	1	6	0	99	99	
18	10-May-2016	  15	Red	a	1	1.7934	A	H	FUMA	WRQH	rrrr	bbbb	4	650	1	6	0	99	99	
18	10-May-2016	  16	Red	o	0	1.2724	C	X	AKCW	ZUXP	rbb	brr	3	2000	1	6	0	99	99	
18	10-May-2016	  17	Red	s	0	1.1612	V	I	CVQW	SIGK	rr	bb	2	2000	1	6	0	99	99	
18	10-May-2016	  18	Red	d	1	1.2756	N	D	NFOR	DBPS	b	r	1	650	1	6	0	99	99	
18	10-May-2016	  19	Red	x	0	1.2349	M	O	ERMH	XJOI	brr	rbb	3	650	1	6	0	99	99	
18	10-May-2016	  20	Red	p	0	1.1234	X	A	PXFS	JACT	rr	bb	2	650	1	6	0	99	99	
18	10-May-2016	  21	Red	p	1	1.0722	A	P	RQAZ	JFPH	brb	rbr	3	650	1	6	0	99	99	
18	10-May-2016	  22	Red	m	1	0.9259	U	M	ULGX	MRHZ	b	r	1	2000	1	6	0	99	99	
