SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
4	21-Apr-2016	   1	Blue	g	0	1.1854	M	K	UVBM	QPFK	rbbr	brrb	4	650	1	6	0	99	99	
4	21-Apr-2016	   2	Blue	a	1	1.7567	A	Q	DIAE	OPQH	bbb	rrr	3	650	1	6	0	99	99	
4	21-Apr-2016	   3	Blue	d	1	1.2700	D	M	ECDV	HTMN	rbb	brr	3	2000	1	6	0	99	99	
4	21-Apr-2016	   4	Blue	f	1	1.4376	F	W	NFIA	QWKB	bb	rr	2	2000	1	6	0	99	99	
4	21-Apr-2016	   5	Blue	i	1	1.7426	I	R	ILTP	ROFU	b	r	1	650	1	6	0	99	99	
4	21-Apr-2016	   6	Blue	z	0	1.5106	E	X	VNEZ	TJXH	rbr	brb	3	2000	1	6	0	99	99	
4	21-Apr-2016	   7	Blue	u	1	1.9338	C	U	NCEL	MUTX	rr	bb	2	650	1	6	0	99	99	
4	21-Apr-2016	   8	Blue	c	1	1.3492	Q	C	QUIM	CWPB	r	b	1	2000	1	6	0	99	99	
4	21-Apr-2016	   9	Blue	w	1	1.3085	Q	W	BSJQ	PLNW	rbbr	brrb	4	650	1	6	0	99	99	
4	21-Apr-2016	  10	Blue	w	1	1.1362	W	X	PAOW	NRBX	brbb	rbrr	4	2000	1	6	0	99	99	
4	21-Apr-2016	  11	Blue	l	1	1.3726	L	M	NDLE	PKMT	rrb	bbr	3	650	1	6	0	99	99	
4	21-Apr-2016	  12	Blue	c	1	1.3857	Y	C	KYAM	GCXL	rr	bb	2	2000	1	6	0	99	99	
4	21-Apr-2016	  13	Blue	i	1	1.3341	I	A	SZRI	HPVA	bbrb	rrbr	4	650	1	6	0	99	99	
4	21-Apr-2016	  14	Blue	z	1	1.2717	E	Z	AUJE	LRIZ	bbrr	rrbb	4	2000	1	6	0	99	99	
4	21-Apr-2016	  15	Blue	d	1	1.2338	D	Q	XJDF	WPQM	bbb	rrr	3	2000	1	6	0	99	99	
4	21-Apr-2016	  16	Blue	u	1	1.1162	U	X	MUKL	OXPW	rb	br	2	2000	1	6	0	99	99	
4	21-Apr-2016	  17	Blue	j	1	1.1920	J	Z	JLON	ZHXM	b	r	1	650	1	6	0	99	99	
4	21-Apr-2016	  18	Blue	p	1	1.8005	P	M	PRIV	MJCE	b	r	1	2000	1	6	0	99	99	
4	21-Apr-2016	  19	Blue	d	1	1.4239	D	K	SFJD	XUZK	brrb	rbbr	4	650	1	6	0	99	99	
4	21-Apr-2016	  20	Blue	n	1	1.4490	N	Y	INGK	LYMQ	rb	br	2	650	1	6	0	99	99	
4	21-Apr-2016	  21	Blue	m	1	1.2708	L	M	GWQL	FTJM	bbbr	rrrb	4	2000	1	6	0	99	99	
4	21-Apr-2016	  22	Blue	g	1	1.2225	G	X	GMUB	XEHJ	b	r	1	2000	1	6	0	99	99	
4	21-Apr-2016	  23	Blue	n	1	1.3254	E	N	EKHL	NMYJ	r	b	1	2000	1	6	0	99	99	
4	21-Apr-2016	  24	Blue	i	1	1.5968	R	I	YGRE	WJIK	bbr	rrb	3	650	1	6	0	99	99	
4	21-Apr-2016	  25	Blue	v	1	2.4630	L	V	LFEQ	VIUG	r	b	1	650	1	6	0	99	99	
4	21-Apr-2016	  26	Blue	f	1	2.1655	T	F	QTGE	IFXC	rr	bb	2	650	1	6	0	99	99	
4	21-Apr-2016	  27	Blue	g	1	1.6186	U	G	HBFU	LKYG	bbrr	rrbb	4	2000	1	6	0	99	99	
4	21-Apr-2016	  28	Blue	o	1	1.2836	O	K	OCIP	KQUH	b	r	1	650	1	6	0	99	99	
4	21-Apr-2016	  29	Blue	y	1	1.6051	Y	Z	HNYG	IFZR	brb	rbr	3	2000	1	6	0	99	99	
4	21-Apr-2016	  30	Blue	m	1	1.4267	F	M	HFRT	WMYL	br	rb	2	2000	1	6	0	99	99	
4	21-Apr-2016	  31	Blue	i	0	1.6853	U	B	JEUR	DIBP	rrb	bbr	3	650	1	6	0	99	99	
4	21-Apr-2016	  32	Blue	b	0	1.2528	M	C	FMGD	HCQN	rb	br	2	650	1	6	0	99	99	
4	21-Apr-2016	   1	Red	w	1	2.0123	S	W	SMBC	WOFV	b	r	1	650	1	6	0	99	99	
4	21-Apr-2016	   2	Red	s	1	1.2890	Q	S	QACP	STIV	b	r	1	2000	1	6	0	99	99	
4	21-Apr-2016	   3	Red	q	1	1.9514	Q	C	QKES	CORW	r	b	1	650	1	6	0	99	99	
4	21-Apr-2016	   4	Red	b	0	1.6888	W	A	XDWG	TVAU	brb	rbr	3	650	1	6	0	99	99	
4	21-Apr-2016	   5	Red	z	1	1.1974	D	Z	VXKD	GMYZ	brbb	rbrr	4	2000	1	6	0	99	99	
4	21-Apr-2016	   6	Red	e	1	1.5920	F	E	UFBH	TEGL	rb	br	2	2000	1	6	0	99	99	
4	21-Apr-2016	   7	Red	y	1	1.4521	Y	I	GYEX	DIUF	br	rb	2	2000	1	6	0	99	99	
4	21-Apr-2016	   8	Red	y	1	1.1755	Y	X	HAYK	LSXU	bbr	rrb	3	2000	1	6	0	99	99	
4	21-Apr-2016	   9	Red	u	1	1.2782	U	D	FPOU	ZNID	rbrr	brbb	4	650	1	6	0	99	99	
4	21-Apr-2016	  10	Red	t	1	1.5906	S	T	RWSF	ZDTU	rrb	bbr	3	2000	1	6	0	99	99	
4	21-Apr-2016	  11	Red	v	1	1.1263	V	T	REVF	JMTY	rbr	brb	3	2000	1	6	0	99	99	
4	21-Apr-2016	  12	Red	k	1	1.1271	K	S	ZBIK	UQDS	rrbr	bbrb	4	2000	1	6	0	99	99	
4	21-Apr-2016	  13	Red	z	0	1.0924	I	G	QCIZ	URGL	rrb	bbr	3	650	1	6	0	99	99	
4	21-Apr-2016	  14	Red	n	1	1.1933	B	N	BXPY	NLZI	b	r	1	2000	1	6	0	99	99	
4	21-Apr-2016	  15	Red	r	1	1.2254	I	R	IDOW	RTYS	b	r	1	650	1	6	0	99	99	
4	21-Apr-2016	  16	Red	q	0	2.0105	U	E	TUMS	REDV	br	rb	2	2000	1	6	0	99	99	
4	21-Apr-2016	  17	Red	d	1	1.4566	Q	D	HQCP	KDUR	rb	br	2	650	1	6	0	99	99	
4	21-Apr-2016	  18	Red	s	1	2.3130	B	S	BAJL	SPYM	b	r	1	2000	1	6	0	99	99	
4	21-Apr-2016	  19	Red	r	1	1.8068	R	B	SCGR	PLEB	rbrr	brbb	4	650	1	6	0	99	99	
4	21-Apr-2016	  20	Red	f	1	4.1138	F	Z	FAOY	ZRSG	r	b	1	2000	1	6	0	99	99	
4	21-Apr-2016	  21	Red	c	1	1.4468	S	C	XSZM	YCPH	rb	br	2	650	1	6	0	99	99	
4	21-Apr-2016	  22	Red	w	0	1.2090	R	A	QEUR	ITYA	bbrr	rrbb	4	650	1	6	0	99	99	
4	21-Apr-2016	  23	Red	e	1	1.5559	E	J	KEBC	PJMV	rr	bb	2	2000	1	6	0	99	99	
4	21-Apr-2016	  24	Red	b	1	1.2887	B	L	BWCU	LJPO	r	b	1	650	1	6	0	99	99	
4	21-Apr-2016	  25	Red	d	1	1.3195	D	X	WFDU	MRXV	bbr	rrb	3	650	1	6	0	99	99	
4	21-Apr-2016	  26	Red	w	0	1.6623	L	U	AFLN	GJUX	rrr	bbb	3	650	1	6	0	99	99	
4	21-Apr-2016	  27	Red	w	0	1.1280	I	A	GIQW	TARK	br	rb	2	650	1	6	0	99	99	
4	21-Apr-2016	  28	Red	y	1	1.4975	T	Y	NVHT	UIEY	rrbb	bbrr	4	2000	1	6	0	99	99	
4	21-Apr-2016	  29	Red	h	1	1.1241	H	Z	KVAH	JWLZ	brrr	rbbb	4	2000	1	6	0	99	99	
4	21-Apr-2016	  30	Red	z	1	1.4027	G	Z	EJGY	TPZN	brb	rbr	3	2000	1	6	0	99	99	
4	21-Apr-2016	  31	Red	z	1	1.1658	Z	Q	SZPU	VQBG	rr	bb	2	650	1	6	0	99	99	
4	21-Apr-2016	  32	Red	q	0	2.9953	A	V	PXLA	YOHV	brrb	rbbr	4	650	1	6	0	99	99	
4	21-Apr-2016	   1	Blue	w	0	3.0028	K	I	ZKXH	NITA	rr	bb	2	650	1	6	0	99	99	
4	21-Apr-2016	   2	Blue	n	1	1.0394	O	N	CXFO	YGLN	rrbr	bbrb	4	650	1	6	0	99	99	
4	21-Apr-2016	   3	Blue	f	1	1.9129	J	F	TJSA	ZFPL	br	rb	2	2000	1	6	0	99	99	
4	21-Apr-2016	   4	Blue	w	0	1.7935	L	J	MLSO	EJND	bb	rr	2	650	1	6	0	99	99	
4	21-Apr-2016	   5	Blue	n	1	1.2496	Y	N	PGYW	LUNO	bbr	rrb	3	2000	1	6	0	99	99	
4	21-Apr-2016	   6	Blue	e	1	1.6161	Q	E	QMYP	EIFK	r	b	1	650	1	6	0	99	99	
4	21-Apr-2016	   7	Blue	s	1	1.6358	H	S	EHOC	YSGV	rr	bb	2	650	1	6	0	99	99	
4	21-Apr-2016	   8	Blue	m	1	0.9817	M	Z	MKBS	ZHDU	b	r	1	650	1	6	0	99	99	
4	21-Apr-2016	   9	Blue	y	1	1.5974	Q	Y	QSBT	YGFE	r	b	1	650	1	6	0	99	99	
4	21-Apr-2016	  10	Blue	t	0	1.0513	U	W	FGUO	LSWY	bbb	rrr	3	650	1	6	0	99	99	
4	21-Apr-2016	  11	Blue	f	1	1.2570	F	P	FXLQ	PBJC	b	r	1	2000	1	6	0	99	99	
4	21-Apr-2016	  12	Blue	t	0	1.0547	V	E	TRPV	JHQE	bbrb	rrbr	4	2000	1	6	0	99	99	
