SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
6	21-Apr-2016	   1	Blue	c	1	1.6168	C	M	ZCGP	LMUR	bb	rr	2	650	1	6	0	99	99	
6	21-Apr-2016	   2	Blue	t	1	1.6605	R	T	ZRVX	ATNW	rr	bb	2	650	1	6	0	99	99	
6	21-Apr-2016	   3	Blue	e	0	1.1443	M	E	GJMR	HDES	rrb	bbr	3	650	1	6	0	99	99	
6	21-Apr-2016	   4	Blue	w	0	1.3808	J	V	QCJY	TGVX	bbr	rrb	3	650	1	6	0	99	99	
6	21-Apr-2016	   5	Blue	q	0	2.3437	T	G	TJRL	GYMP	r	b	1	650	1	6	0	99	99	
6	21-Apr-2016	   6	Blue	j	1	0.8857	V	J	XEAV	YHTJ	rrrr	bbbb	4	2000	1	6	0	99	99	
6	21-Apr-2016	   7	Blue	d	1	1.3820	H	D	WGHV	CEDF	bbr	rrb	3	2000	1	6	0	99	99	
6	21-Apr-2016	   8	Blue	q	0	1.0746	O	D	QYVO	GFSD	rbrr	brbb	4	650	1	6	0	99	99	
6	21-Apr-2016	   9	Blue	y	1	1.6021	Y	A	TYBV	EAPK	bb	rr	2	2000	1	6	0	99	99	
6	21-Apr-2016	  10	Blue	t	1	1.3419	E	T	VSEO	ZFTJ	bbr	rrb	3	650	1	6	0	99	99	
6	21-Apr-2016	  11	Blue	h	0	1.5402	V	Z	HVYL	WZOD	bb	rr	2	2000	1	6	0	99	99	
6	21-Apr-2016	  12	Blue	k	1	1.4097	K	Q	KEDA	QUJP	b	r	1	2000	1	6	0	99	99	
6	21-Apr-2016	  13	Blue	k	1	0.9349	P	K	TAPD	FJKB	bbr	rrb	3	2000	1	6	0	99	99	
6	21-Apr-2016	  14	Blue	g	1	1.5522	Z	G	ZBFY	GOVA	r	b	1	2000	1	6	0	99	99	
6	21-Apr-2016	  15	Blue	v	1	2.4913	V	D	KQXV	ZBJD	brbb	rbrr	4	2000	1	6	0	99	99	
6	21-Apr-2016	  16	Blue	d	1	1.8537	D	O	DIJE	ONMB	b	r	1	650	1	6	0	99	99	
6	21-Apr-2016	  17	Blue	l	1	1.0514	R	L	JUHR	TCZL	bbrr	rrbb	4	650	1	6	0	99	99	
6	21-Apr-2016	  18	Blue	k	1	1.3649	X	K	TWRX	SJDK	rbbr	brrb	4	650	1	6	0	99	99	
6	21-Apr-2016	  19	Blue	k	1	1.9446	K	U	KZDP	UQFC	b	r	1	650	1	6	0	99	99	
6	21-Apr-2016	  20	Blue	f	1	1.8093	T	F	ATZE	BFCM	br	rb	2	650	1	6	0	99	99	
6	21-Apr-2016	  21	Blue	a	1	1.0220	A	K	BAYV	UKGC	bb	rr	2	2000	1	6	0	99	99	
6	21-Apr-2016	  22	Blue	c	0	1.7098	N	J	VNSE	CJOG	rr	bb	2	650	1	6	0	99	99	
6	21-Apr-2016	  23	Blue	i	1	1.7591	I	H	OYID	BQHS	rbb	brr	3	650	1	6	0	99	99	
6	21-Apr-2016	  24	Blue	b	1	1.2901	C	B	ZGKC	WTNB	brbr	rbrb	4	2000	1	6	0	99	99	
6	21-Apr-2016	  25	Blue	z	1	1.2440	F	Z	TMWF	GSEZ	bbbr	rrrb	4	2000	1	6	0	99	99	
6	21-Apr-2016	  26	Blue	w	1	1.8071	W	M	AGWT	ESML	rrb	bbr	3	2000	1	6	0	99	99	
6	21-Apr-2016	  27	Blue	i	1	3.8743	Q	I	QGKD	IJXP	r	b	1	650	1	6	0	99	99	
