SubID	SessionDate	Trial	TargetColor	Response	Response1	Response2	Correct	Correct1	Correct2	RT	RT1	RT2	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	resp_all	centerLetters	centerTargetLetter	centerTargetLetter1	centerTargetLetter2	
2	19-May-2016	  14	Red	l	NaN	NaN	1	99	99	0.8158	99.0000	99.0000	99	99	LK	XO	9	9	1	1050	1	2	1	0	LK	L	L	K	
2	19-May-2016	  15	Red	x	NaN	NaN	0	99	99	1.0879	99.0000	99.0000	99	99	VF	ED	9	9	1	2000	1	2	1	0	VF	V	V	F	
2	19-May-2016	  16	Red	o	NaN	NaN	1	99	99	1.0206	99.0000	99.0000	99	99	OR	CS	9	9	1	850	1	2	1	0	OR	O	O	R	
2	19-May-2016	  17	Red	o	NaN	NaN	1	99	99	1.1096	99.0000	99.0000	99	99	TO	CA	99	99	2	650	1	2	1	0	TO	O	T	O	
2	19-May-2016	  18	Red	p	NaN	NaN	0	99	99	1.2254	99.0000	99.0000	99	99	ND	XY	99	99	2	650	1	2	1	0	ND	D	N	D	
2	19-May-2016	  19	Red	p	NaN	NaN	1	99	99	0.6850	99.0000	99.0000	99	99	EP	RF	99	99	2	850	1	2	1	0	EP	P	E	P	
2	19-May-2016	  20	Red	d	NaN	NaN	1	99	99	0.9288	99.0000	99.0000	99	99	DY	SJ	9	9	1	2000	1	2	1	0	DY	D	D	Y	
2	19-May-2016	  21	Red	z	NaN	NaN	1	99	99	2.1406	99.0000	99.0000	99	99	ZK	RY	9	9	1	2000	1	2	1	0	ZK	Z	Z	K	
2	19-May-2016	  22	Red	n	NaN	NaN	0	99	99	0.9905	99.0000	99.0000	99	99	GL	RN	99	99	2	2000	1	2	1	0	GL	L	G	L	
2	19-May-2016	  23	Red	v	NaN	NaN	0	99	99	2.7470	99.0000	99.0000	99	99	UY	DW	99	99	2	1050	1	2	1	0	UY	Y	U	Y	
2	19-May-2016	  24	Red	n	NaN	NaN	0	99	99	2.6807	99.0000	99.0000	99	99	IX	RT	99	99	2	2000	1	2	1	0	IX	X	I	X	
2	19-May-2016	  25	Red	v	NaN	NaN	1	99	99	1.2072	99.0000	99.0000	99	99	WV	DF	99	99	2	650	1	2	1	0	WV	V	W	V	
2	19-May-2016	  26	Red	z	NaN	NaN	1	99	99	1.0225	99.0000	99.0000	99	99	ZQ	BU	9	9	1	650	1	2	1	0	ZQ	Z	Z	Q	
2	19-May-2016	  27	Red	t	NaN	NaN	1	99	99	1.2959	99.0000	99.0000	99	99	UT	PX	99	99	2	2000	1	2	1	0	UT	T	U	T	
2	19-May-2016	  28	Red	x	NaN	NaN	1	99	99	2.2059	99.0000	99.0000	99	99	XU	WI	9	9	1	650	1	2	1	0	XU	X	X	U	
2	19-May-2016	  29	Red	m	NaN	NaN	1	99	99	1.3245	99.0000	99.0000	99	99	MJ	FH	9	9	1	1050	1	2	1	0	MJ	M	M	J	
2	19-May-2016	  30	Red	a	NaN	NaN	0	99	99	0.3587	99.0000	99.0000	99	99	JN	AZ	99	99	2	1050	1	2	1	0	JN	N	J	N	
2	19-May-2016	  31	Red	r	NaN	NaN	1	99	99	0.5865	99.0000	99.0000	99	99	VR	ZF	99	99	2	1050	1	2	1	0	VR	R	V	R	
2	19-May-2016	  32	Red	m	NaN	NaN	1	99	99	4.7634	99.0000	99.0000	99	99	LM	VQ	99	99	2	850	1	2	1	0	LM	M	L	M	
