SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
9	26-Apr-2016	   1	Red	f	1	0.8327	99	99	DCFH	RJUW	999	999	3	2000	1	3	1	DCFH	F	
9	26-Apr-2016	   2	Red	j	1	1.2665	99	99	LQJF	AODZ	999	999	3	2000	1	3	1	LQJF	J	
9	26-Apr-2016	   3	Red	p	0	1.5069	99	99	GKQI	PYAX	999	999	3	650	1	3	1	GKQI	Q	
9	26-Apr-2016	   4	Red	q	1	1.2756	99	99	VIQN	ZSGK	999	999	3	650	1	3	1	VIQN	Q	
9	26-Apr-2016	   5	Red	y	1	1.2026	99	99	YLND	MVJA	9	9	1	650	1	3	1	YLND	Y	
9	26-Apr-2016	   6	Red	b	1	0.9651	99	99	RBLH	OWVD	99	99	2	2000	1	3	1	RBLH	B	
9	26-Apr-2016	   7	Red	r	0	2.0806	99	99	FKAW	URXN	99	99	2	650	1	3	1	FKAW	K	
9	26-Apr-2016	   8	Red	t	1	0.8833	99	99	TIGH	WRSO	9	9	1	2000	1	3	1	TIGH	T	
9	26-Apr-2016	   9	Red	l	1	1.2244	99	99	TLQN	VHZC	99	99	2	2000	1	3	1	TLQN	L	
9	26-Apr-2016	  10	Red	g	1	0.8375	99	99	CDGF	TZXS	999	999	3	2000	1	3	1	CDGF	G	
9	26-Apr-2016	  11	Red	a	1	1.0661	99	99	AWXB	DMGE	9	9	1	650	1	3	1	AWXB	A	
9	26-Apr-2016	  12	Red	g	0	2.1388	99	99	VNKZ	GRLB	99	99	2	650	1	3	1	VNKZ	N	
9	26-Apr-2016	  13	Red	a	1	1.0199	99	99	WAVY	XONU	99	99	2	2000	1	3	1	WAVY	A	
9	26-Apr-2016	  14	Red	f	1	1.1423	99	99	MFVI	XSWQ	99	99	2	2000	1	3	1	MFVI	F	
9	26-Apr-2016	  15	Red	z	1	1.0563	99	99	ZHRE	LQFN	9	9	1	2000	1	3	1	ZHRE	Z	
9	26-Apr-2016	  16	Red	y	0	1.2093	99	99	WNQD	YORG	999	999	3	650	1	3	1	WNQD	Q	
9	26-Apr-2016	  17	Red	p	1	1.1626	99	99	PXKT	FHJY	9	9	1	2000	1	3	1	PXKT	P	
9	26-Apr-2016	  18	Red	b	0	1.1816	99	99	KGWV	SCDB	99	99	2	650	1	3	1	KGWV	G	
9	26-Apr-2016	  19	Red	u	1	1.2119	99	99	CZIU	TMBH	9999	9999	4	2000	1	3	1	CZIU	U	
9	26-Apr-2016	  20	Red	r	0	1.1525	99	99	SVAX	ETMR	9999	9999	4	650	1	3	1	SVAX	X	
9	26-Apr-2016	  21	Red	s	0	1.3398	99	99	LVHB	CTSE	9	9	1	650	1	3	1	LVHB	L	
9	26-Apr-2016	  22	Red	p	0	1.1941	99	99	KQFZ	TPGN	999	999	3	650	1	3	1	KQFZ	F	
9	26-Apr-2016	  23	Red	b	0	3.2452	99	99	YWRJ	GMKB	99	99	2	650	1	3	1	YWRJ	W	
