SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	centralized	centerLetters	centerTargetLetter	
8	26-Apr-2016	   1	Blue	c	0	2.3262	F	K	RDFI	ZCKL	rrb	bbr	3	650	1	6	0	99	99	
8	26-Apr-2016	   2	Blue	f	1	1.1562	X	F	ECXZ	AGFH	rrr	bbb	3	2000	1	6	0	99	99	
8	26-Apr-2016	   3	Blue	i	1	1.1948	I	O	LBQI	SDVO	bbbb	rrrr	4	650	1	6	0	99	99	
8	26-Apr-2016	   4	Blue	w	1	1.1480	A	W	ABPT	WRHQ	r	b	1	2000	1	6	0	99	99	
8	26-Apr-2016	   5	Blue	j	0	1.7281	O	K	JOMC	SKIR	bb	rr	2	650	1	6	0	99	99	
8	26-Apr-2016	   6	Blue	n	1	1.2454	N	V	NSJB	VIKP	b	r	1	650	1	6	0	99	99	
8	26-Apr-2016	   7	Blue	h	1	1.1602	B	H	JRUB	IKCH	rrbr	bbrb	4	650	1	6	0	99	99	
8	26-Apr-2016	   8	Blue	d	1	1.4255	M	D	MXTW	DLQN	r	b	1	650	1	6	0	99	99	
8	26-Apr-2016	   9	Blue	i	1	1.1887	I	B	ZISM	UBJK	bb	rr	2	650	1	6	0	99	99	
8	26-Apr-2016	  10	Blue	x	0	2.8221	G	B	RGLU	XBAK	rr	bb	2	650	1	6	0	99	99	
8	26-Apr-2016	  11	Blue	r	0	2.2248	W	Z	NRWC	SKZD	rbr	brb	3	650	1	6	0	99	99	
8	26-Apr-2016	  12	Blue	a	1	1.0745	A	U	DPBA	EGCU	bbrb	rrbr	4	2000	1	6	0	99	99	
8	26-Apr-2016	  13	Blue	q	1	1.4800	Q	D	QRIO	DHTN	b	r	1	650	1	6	0	99	99	
8	26-Apr-2016	  14	Blue	r	1	1.1227	J	R	EBJK	YHRZ	brr	rbb	3	2000	1	6	0	99	99	
8	26-Apr-2016	  15	Blue	w	1	1.2886	T	W	VTKL	SWFX	br	rb	2	2000	1	6	0	99	99	
8	26-Apr-2016	  16	Blue	l	1	1.0654	O	L	UWON	DQLM	bbr	rrb	3	2000	1	6	0	99	99	
8	26-Apr-2016	  17	Blue	d	1	1.1672	N	D	TNQR	ZDOA	rr	bb	2	2000	1	6	0	99	99	
8	26-Apr-2016	  18	Blue	a	1	1.0640	A	T	WNRA	OGQT	bbbb	rrrr	4	2000	1	6	0	99	99	
8	26-Apr-2016	  19	Blue	a	1	1.4898	G	A	JKDG	YRFA	bbbr	rrrb	4	650	1	6	0	99	99	
8	26-Apr-2016	  20	Blue	r	1	2.2261	R	U	IRSH	XUJG	bb	rr	2	2000	1	6	0	99	99	
8	26-Apr-2016	  21	Blue	b	0	5.1803	U	B	PWHU	RDXB	rbbb	brrr	4	2000	1	6	0	99	99	
8	26-Apr-2016	  22	Blue	h	1	2.3300	H	V	HXBQ	VRKY	b	r	1	650	1	6	0	99	99	
8	26-Apr-2016	  23	Blue	m	0	1.1570	D	W	XPDT	HVWZ	brb	rbr	3	650	1	6	0	99	99	
